index,num,title,text,catalogue_id
29,25,— Les Danseurs.,"25 — Les Danseurs.

Un villageois, donnant la main à une jeune femme et tenant en l'air sa toque rouge, danse avec un entrain des plus joyeux; à droite, un musicien, monté sur un tonneau, souffle dans sa cornemuse; une servante sur la porte du cabaret et un homme tenant sa pipe les regardent; au second plan, deux villageois auprès d'une cloison en planches.

Signé en toutes lettres.

Ce tableau provient des collections du R. Héa- theote et Charles Bredel.",BO0624_83627
30,I,"l est cité dans le catalogue raisonné de Smith, vol. III, p. 403, n° 536, et dans l'ou- vrage du D' Waagen.","Il est cité dans le catalogue raisonné de Smith, vol. III, p. 403, n° 536, et dans l'ou- vrage du D' Waagen.",BO0624_83627
31,I,"l a été exposé à l'Institution britannique, en 1829.","Il a été exposé à l'Institution britannique, en 1829.

Haut., 41 cent.; larg., 35 cent.
## VELDE

WILLEM VAN DEN)

Né à Amsterdam en 1633. - Mort à Greenwich en 1707.",BO0624_83627
32,26,- Combat naval.,"## 26 - Combat naval.

Un navire de guerre, de premier ordre, portant le pavillon hollandais, tire des bordées sur un navire anglais qui riposte. La fumée blanche et épaisse, qui s'échappe des bouches à feu, cache en partie les bâtiments du fond qui prennent part à l'attaque...

Sur le devant, à droite, se trouve le haut des mâts d'un navire qui a sombré et deux canots dans lesquels les combattants se sont réfugiés.

•-Superbe tableau du maître.

Toile. Haut., 57 cent.; larg., 73 cent.
## VLIET

(WILLEM VANDER)

•1586. - 1644. - Delft.",BO0624_83627
33,27,"— Portrait de Cornelius Peétersoon, bourgmestre et conseiller de la ville d'Amsterdam.","27 — Portrait de Cornelius Peétersoon, bourgmestre et conseiller de la ville d'Amsterdam.",BO0624_83627
34,I,"l est de grandeur naturelle, assis dans un fauteuil, vu jusqu'aux genoux, les mains posées sur les bras du fauteuil; coiffé d'un bonnet noir, moustaches, barbe blanche taillée en pointe, vêtement noir doublé de fourrures.","Il est de grandeur naturelle, assis dans un fauteuil, vu jusqu'aux genoux, les mains posées sur les bras du fauteuil; coiffé d'un bonnet noir, moustaches, barbe blanche taillée en pointe, vêtement noir doublé de fourrures.

Très beau et intéressant portrait.

Gravé par Houbraken.

Toile. Haut., 1 m. 19 cent.; larg., 85 cent.
## WOUWERMAN

(PHILIPS)",BO0624_83627
35,1620,- 1668. - Harlem.,1620. - 1668. - Harlem.,BO0624_83627
36,28,- Chevaux à l'abreuvoir.,"## 28 - Chevaux à l'abreuvoir.

Au bord d'une rivière traversée par un pont en ruine, des palefreniers amènent leurs chevaux : l'un d'eux, sur un cheval blanc avec un jeune garçon monté en croupe, quitte la rivière; un peu sur la gauche, un homme tenant un fouet cherche à se rendre maître d'un cheval rétif qui se cabre; sur le devant, quatre baigneuses.

Au second plan, dans la rivière, plusieurs cavaliers faisant boire leurs chevaux; à gauche, près l'arche du pont, des femmes lavent du linge.

Vers le fond, des bateaux marchands. A l'ho- rizon, une ville et plusieurs clochers.

Fin et beau tableau, de la plus parfaite con- servation.

Signé du monogramme.

Provenant des collections du comte Ashburnham et Charles Bredel.",BO0624_83627
37,I,l est décrit dans l'ouvrage du docteur Waa- gen.,Il est décrit dans l'ouvrage du docteur Waa- gen.,BO0624_83627
38,I,"l a été exposé à l'Institution britannique, en","Il a été exposé à l'Institution britannique, en",BO0624_83627
39,1853,"Bois. Haut., 34 cent.; larg., 47 cent.","1853.

Bois. Haut., 34 cent.; larg., 47 cent.
## WOUWERMAN

(PHILIPS)",BO0624_83627
40,29,- Halte de chasse. - Genève.,"29 - Halte de chasse.

Une jeune femme, vêtue d'une robe jaune, montée sur un cheval et suivie de deux cavaliers, s'est arrêtée devant une auberge dont la façade est tapissée par un cep de vigne; l'un des cavaliers a quitté sa monture; assis sur la droite, il attend pendant qu'une servante s'occupe à lui servir à boire; au second plan, une pauvre femme demande l'aumône à un cavalier qui s'éloigne suivi de ses chiens et tenant un faucon sur le poing.

Bois. Haut., 34 cent.; larg., 40 cent.

## CONSTANTIN

(ABRAHAM) 1785. - Genève.",BO0624_83627
41,30,— La Vierge et l'Enfant Jésus.,"## 30 — La Vierge et l'Enfant Jésus.

Belle copie sur porcelaine d'un tableau du

Corrège.

Haut., 34 cent.; larg., 26 cent.

## ÉCOLE FRANÇAISE",BO0624_83627
42,31,- Portrait d'un officier supérieur.,"31 - Portrait d'un officier supérieur.

Toile. Haut., oo cent.; larg., oo cent.
## TABLEAUX MODERNES
## DÉSIGNATION

BELLY

(LÉON)",BO0624_83627
43,7,1862.1 5,"7 1862.1 5

- 32 - Campement, aux environs du Caire.

Toile, Haut., 70 cent.; larg, 93 cent.
## BRIAS",BO0624_83627
44,33,— Le Retour du marché.,"33 — Le Retour du marché.

Bois. Haut., 27 cent.; larg., 21 cent.

## CELLIER

(PAUL)",BO0624_83627
45,34,- La Perruche.,"34 - La Perruche.

Toile. Haut., 71 cent.; larg., 58 cent.
## DEVENTER

(W. A. VAN)",BO0624_83627
46,36,"- Vue du Ooster Dock, à Amsterdam.","36 - Vue du Ooster Dock, à Amsterdam.

Bois. Haut., 38 cent.; larg., 53 cent.

## DEVENTER

(W. A. VAN)",BO0624_83627
47,37,- Le Coup de canon.,"37 - Le Coup de canon.

Bois. Haut., 38 cent.; larg., 53 cent.

## DREUX

(ALFRED DE )",BO0624_83627
48,38,- Intérieur d'écurie.,"38 - Intérieur d'écurie.

Vente de Lord Seymour.

Toile. Haut., 48 cent.: larg., 6r cent.
## DREUX - DORCI",BO0624_83627
49,39,"- Jeune fille, en buste.","39 - Jeune fille, en buste.

Toile ovale. Haut., 47 cent.; larg., 38 cent.

## DREUX-DORCI",BO0624_83627
50,40,"- Jeune fille, en toilette de matin.","40 - Jeune fille, en toilette de matin.

Pastel. Haut., 57 cent.; larg., 45 cent.

GRUYTER

( w.)

Bois. Haut., 3o cent.; larg., 42 cent.",BO0624_83627
51,41,- Marine.,"41 - Marine.
## GUDIN

(THÉODORE)",BO0624_83627
52,42,— Plage des Contrebandiers d'Écosse.,"42 — Plage des Contrebandiers d'Écosse.

Toile. Haut., 45 cent.; larg., 6o cent.

## HINTZ",BO0624_83627
53,43,— Vue de l'ile de Wight.,"43 — Vue de l'ile de Wight.

Bois. Haut., 3o cent.; larg., 49 cent.

## HINTZ",BO0624_83627
54,44,— Vue de Granville.,"44 — Vue de Granville.

Toile. Haut., 6o cent.; larg., 95 cent.
## HOGUET",BO0624_83627
55,45,— Phare sur les côtes normandes.,"45 — Phare sur les côtes normandes.

Bois. Haut., 21 cent.; larg., 32 cent.

## JOHANNOT

(ALFRED)",BO0624_83627
56,46,— L'Arrestation de Charles I°'.,"46 — L'Arrestation de Charles I°'.

Aquarelle. Haut., 26 cent.; larg., 20 cent.

## KLUYVER

(P. -L, - F.)",BO0624_83627
57,47,— Paysage en Gueldre (Hollande).,"47 — Paysage en Gueldre (Hollande).

Bois, Haut., 38 cent.; larg., 55 cent.
## KOEK-KOEK

(н.)",BO0624_83627
58,48,- Mer houleuse.,"48 - Mer houleuse.

Toile. Hauto, 31 cent.; larg., 43 cent.

## LAMBERT

(EUGÈNE)",BO0624_83627
59,49,— La Chevrière.,"49 — La Chevrière.

Toile. Haut., 5r cent.; larg., 41 cent.

## LINGEMAN",BO0624_83627
60,50,- La Dépêche.,"50 - La Dépêche.

Bois, Haut., 34 cent.; larg., 44 cent.
## LINGEMAN

§1 — La Partie de cartes.

Bois. Haut., 5I cent.; larg., 65 cent.

## LINGEMAN",BO0624_83627
61,52,52 — Le Partage du butin.,"52 — Le Partage du butin.

Bois. Haut., 6z cent.; larg., 96 cent.

## MAISIAT

-",BO0624_83627
62,53,"53 — Roses dans un vase en porcelaine du Japon; sur une table en bois, une","53 — Roses dans un vase en porcelaine du Japon; sur une table en bois, une
- grappe de raisins et des pêches.

Bois. Haut., 47 cent ; large, 27 cent
## MAISIAT",BO0624_83627
63,54,- Roses dans un vase posé sur une petite table.,"54 - Roses dans un vase posé sur une petite table.

Bois. Haut., 45 cent.; larg., 37 cent.

## ORTMANS

( 1. )",BO0624_83627
64,55,— Chevaux sous bois.,"55 — Chevaux sous bois.

Haut., 52 cent.; larg., 68 cent.

OS

( VAN )",BO0624_83627
65,56,- Fruits et fleurs.,"56 - Fruits et fleurs.

Toile. Haut., 5o cent.; larg., 38 cent.",BO0624_83627
66,58,- Plage.,"58 - Plage.

A gauche, la mer; sur la droite, surmontés d'un château fort.

des rochers

Toile. Haut., 83 cent.; laig., 1 m. 07 cent.

## SPRINGER",BO0624_83627
67,59,- Vue de la ville de Keulenbourg.,"59 - Vue de la ville de Keulenbourg.

Toile. Haut., 48 cent.; larg., 41 cent.

## ROSSI",BO0624_83627
68,57,"- Le Carnaval, à Venise.","57 - Le Carnaval, à Venise.

Une multitude de personnages costumés circulent sur la Piazetta; des dames, richement vêtues, sont montées sur les tribunes dressées devant le palais des doges.

Toile. Haut., 64 cent.; larg., 93 cent.

## SCHELFOUT

(A. )",BO0624_83627
69,1843,## SPRINGER,"1843.
## SPRINGER",BO0624_83627
70,60,"- Canal, à Amsterdam.","60 - Canal, à Amsterdam.

Bois. Haut., 44 cent.; larg., 61 cent.

## WALDORP",BO0624_83627
71,61,— Le Passage du Moerdyck.,"61 — Le Passage du Moerdyck.

Toile. Haut., 73 cent.; larg., 1 m. o2 cent.
## LIVRES",BO0624_83627
72,62,- Galerie du Palais-Royal.,"## 62 - Galerie du Palais-Royal.

Gravée d'après les tableaux des différentes écoles qui la composent, avec abrégé de la vie des peintres, par l'abbé de Fontenay.

Dédiée à S. A. S. Monseigneur le duc d'Orléans, premier prince du sang, par J. Couché, graveur de son cabinet.

Paris, 1784.

Trois volumes dorés sur tranches, reliure en vedu.

- 63 - Liber veritatis; or a collection of prints, after she original desings of Claude le Lorrain.",BO0624_83627
73,I,"n the collection of his grace the Duke of Devonshire, executed by Richard Earlom, in the manner and Taste of the originals.","In the collection of his grace the Duke of Devonshire, executed by Richard Earlom, in the manner and Taste of the originals.

• London, 1819.

Trois volumes dorés sur tranches, reliure en veau.

Plus un quatrième volume d'un format diffé- rent.
- 64 - Recueil d'estampes gravées d'après les tableaux du cabinet de Monseigneur le duc de Choiseul.

Par les soins du sieur Basan, 1771. I volume.

- 65 — Choix de gravures à l'eau-forte.

D'après les peintures originales et les marbres de la galerie de Lucien Bonaparte. 142 gravures. Londres, 1812. I volume.

- 66 - OEuvre de Molière illustrée par François Boucher.

Nouvelle édition, Paris, 1734, avec privilège du Roy.",BO0624_83627
74,6,"volumes dorés sur tranches, reliure en veau.","6 volumes dorés sur tranches, reliure en veau.

- 67 — Sous ce n° les objets omis au pré-
- sent Catalogue.",BO0624_83627
