catalogue_id,prev_num,current_num,title,excerpt
BO0624_4466,588,590,Due piatti orlati in oro e vedutine in carminio - Porcellana del                                                                     | Ginor               |,"| 590. Due piatti orlati in oro e vedutine in carminio - Porcellana del                                                                     | Ginor               |
| o9l. Luppiera rafigurante una chioccia con pulcim marcata J. E. Diam. m. 0,30.                                                            |                     |"
BO0624_4466,590,392,Statuetta in colori - Maschera veneziana - Porcellana. 210. 30. 020.                                                                 | Napoli              |,"| 392. Statuetta in colori - Maschera veneziana - Porcellana. 210. 30. 020.                                                                 | Napoli              |
| 09o. Calamariera composta di sel pezzi, decorati con tregi in oro e me- daolioni in colori. raffouranti uommni lustri (Dumto del Groune). | Napoli              |"
BO0624_4466,392,594,Piatto di porcellana in colori con medaglioni (Luigi Filippo). Sèvres                                                                |                     |,| 594. Piatto di porcellana in colori con medaglioni (Luigi Filippo). Sèvres                                                                |                     |
BO0624_4466,596,601,Statuetta - Diana cacciatrice con cane — di porcellana in colore.                                                                    | Krakenthal          |,| 601. Statuetta - Diana cacciatrice con cane — di porcellana in colore.                                                                    | Krakenthal          |
BO0624_4466,604,60,"o. Zuppierma a due ause. decorata con quattro medaglioni in colori, rappresentante amorini, alt. m. 0,12 per m. 0,lo.                   | Capodimonte         |","| 60o. Zuppierma a due ause. decorata con quattro medaglioni in colori, rappresentante amorini, alt. m. 0,12 per m. 0,lo.                   | Capodimonte         |"
BO0624_4466,60,606,"Secchia con due anse a guisa di tronchi, e grappoli di uve in co- lori sopra fondo bianco, alt. m. 0,30.                             | Capodimonte         |","| 606. Secchia con due anse a guisa di tronchi, e grappoli di uve in co- lori sopra fondo bianco, alt. m. 0,30.                             | Capodimonte         |"
BO0624_4466,625,628,"Tazza per thè, decorata con figura a rilievo in colori. Ginori                                                                                       |","| 628. Tazza per thè, decorata con figura a rilievo in colori. Ginori                                                                                       |"
BO0624_4466,634,634,bis - Idem.                                                                                                                         | nasconom                                                              |,"| 634. bis - Idem.                                                                                                                         | nasconom                                                              |
| 000. Gruppo di otto figure, situate sopra sasso, in atteggiamenti diversi. Porcellana bianca (epoca Ferdinando IV ), alt. m. 0,40 Napoli |                                                                       |"
BO0624_4466,634,636,"Gruppo a tre figure in colori - Il ratto di Europa alt. m. 0,30.                                                                    |                                                                       |","| 636. Gruppo a tre figure in colori - Il ratto di Europa alt. m. 0,30.                                                                    |                                                                       |"
BO0624_4466,655,657,"Statuetta in colori, alt. m. 0,10.                                                               | Carle        |","| 657. Statuetta in colori, alt. m. 0,10.                                                               | Carle        |"
BO0624_4466,666,668,"Gruppo —L' Asia e L' Africa — porcellana in colore, alt. m. 035                                  | Sassonia     |","| 668. Gruppo —L' Asia e L' Africa — porcellana in colore, alt. m. 035                                  | Sassonia     |"
BO0624_4466,677,679,Caffettiera di porcellana con dipinto di caccia in colori.                                       | Napoli       |,| 679. Caffettiera di porcellana con dipinto di caccia in colori.                                       | Napoli       |
BO0624_4466,708,710,"| 710. Antinoo, biscuit, alt. m. 0.20. Napoli","| 710. Antinoo, biscuit, alt. m. 0.20. Napoli"
BO0624_4466,737,788,"Gruppo - Un avaro - in porcellana bianca, alt. m. 0,15 di                                                      | Capodimonte                                                            |","| 788. Gruppo - Un avaro - in porcellana bianca, alt. m. 0,15 di                                                      | Capodimonte                                                            |"
BO0624_4466,788,739,"Dipinto sopra porcellana - Interno con figure in cornice dorata, alt. m. 0,24 p. 0,24.                         |                                                                        |","| 739. Dipinto sopra porcellana - Interno con figure in cornice dorata, alt. m. 0,24 p. 0,24.                         |                                                                        |"
BO0624_4466,761,765,Piatto con veduta di Persano in porcellana (dipinto di Giovine).                                                                                                               | Napoli        |,| 765. Piatto con veduta di Persano in porcellana (dipinto di Giovine).                                                                                                               | Napoli        |
BO0624_4466,796,79,T. Dipinto su rame - Paesaggio voluto - di Paolo Brill.,79T. Dipinto su rame - Paesaggio voluto - di Paolo Brill.
BO0624_4466,79,798,Dipinto sopra tela - Battaglia - Scuola napoletana.,798. Dipinto sopra tela - Battaglia - Scuola napoletana.
BO0624_4466,812,2,"nice dorata. Firmato, Vander Cabel - alt. m. 0,60 p. 0,72","2. nice dorata. Firmato, Vander Cabel - alt. m. 0,60 p. 0,72"
BO0624_4466,2,812,bis - Idem (pendant).,812. bis - Idem (pendant).
BO0624_4466,839,9,letana.,9. letana.
BO0624_4466,9,340,Dipinto su lavagna - S. Agata - Scuola napoletana.,340. Dipinto su lavagna - S. Agata - Scuola napoletana.
BO0624_4466,340,841,Due dipinti ovali su rame - Soggetti Bibblici - in cornici do- rate - Scuola bolognese.,841. Due dipinti ovali su rame - Soggetti Bibblici - in cornici do- 12. rate - Scuola bolognese.
BO0624_4466,988,999,Due dipinti sopra tavole - Mezza figura di santo - senza cornice.,999. Due dipinti sopra tavole - Mezza figura di santo - senza cornice.
BO0624_4466,1051,1054,Amore e Venere. Bassorilievo di avorio.,1054. Amore e Venere. Bassorilievo di avorio.
BO0624_4466,1057,1060,"Statuetta di bronzo, Pallade, sopra base di marmo in colori. Coppa in ismalto senza piede. All' ingiro il Convito degli Dei in color grigio su fondo bleu (Limoges). Due profumiere di bronzo cesellato (Impero).","1060. Statuetta di bronzo, Pallade, sopra base di marmo in colori. 1062. Coppa in ismalto senza piede. All' ingiro il Convito degli Dei in color grigio su fondo bleu (Limoges). 1061. Due profumiere di bronzo cesellato (Impero)."
BO0624_4466,1060,1063,Bussola in avorio graffito.,1063. Bussola in avorio graffito.
BO0624_4466,1064,16,1065 Campanello di bronzo con bassorilievi a figure e fregi.,16. 1065 Campanello di bronzo con bassorilievi a figure e fregi.
BO0624_4466,16,1066,"Bussola di avorio. Statuetta di bronzo cesellato e dorato - Una Santa seduta in sedia di legno noce intagliata con fregi e testine di angioletti in bronzo — Bellissimo lavoro del XVI secolo, alt. m. 0,35 per 0,22 Croce in ebano ed avorio graffito-La Via Crucis (Secolo XVII).","1066. Bussola di avorio. 1068. Statuetta di bronzo cesellato e dorato - Una Santa seduta in sedia di legno noce intagliata con fregi e testine di angioletti in bronzo — Bellissimo lavoro del XVI secolo, alt. m. 0,35 per 0,22 1067. Croce in ebano ed avorio graffito-La Via Crucis (Secolo XVII)."
BO0624_4466,1066,1069,Lampadina di bronzo césellato (Impero). Piccolo trittico in legno con figure scolpite e dipinte a più colori. Figura d' un Evangelista - Statuetta in bosso.,1069. Lampadina di bronzo césellato (Impero). 1071. Piccolo trittico in legno con figure scolpite e dipinte a più colori. 1070. Figura d' un Evangelista - Statuetta in bosso.
BO0624_4466,1069,1072,Mezzo-busto in legno scolpito e dipinto (Secolo XV). Lotto di cinque pezzi per scrittojo in malachite e bronzo dorato con smalti nel centro — Bellissimo lavoro russo (Epoca Impero). Orologio con figura - Il Tempo — di bronzo con base di marmo in colori (Impero).,1072. Mezzo-busto in legno scolpito e dipinto (Secolo XV). 1074. Lotto di cinque pezzi per scrittojo in malachite e bronzo dorato con smalti nel centro — Bellissimo lavoro russo (Epoca Impero). 1073. Orologio con figura - Il Tempo — di bronzo con base di marmo in colori (Impero).
BO0624_4466,1072,1075,Cristo di avorio (senza le braccia) lavoro siciliano antico.,1075. Cristo di avorio (senza le braccia) lavoro siciliano antico.
BO0624_4466,1204,120,o. lalo orecchini stras montati in oro.,120o. lalo orecchini stras montati in oro.
BO0624_4466,120,1206,Amuleto in argento.,1206. Amuleto in argento.
BO0624_4466,1214,1210,Minatura sopra avorio - Ritratto di Maria Antonietta di Fran- cia — con cornice al tartaruga.,1210. Minatura sopra avorio - Ritratto di Maria Antonietta di Fran- cia — con cornice al tartaruga.
BO0624_4466,1210,1216,Miniatura sopra avorio - Figura di donna (Impero).,1216. Miniatura sopra avorio - Figura di donna (Impero).
BO0624_4466,1217,121,o. Asticcio al avorio montato in argento.,121o. Asticcio al avorio montato in argento.
BO0624_4466,121,1219,Smaltino - Ritratto di donna — con cornice in tartaruga (Epoca Luigi XV).,1219. Smaltino - Ritratto di donna — con cornice in tartaruga (Epoca Luigi XV).
BO0624_4466,1224,122,"o. Tabacchiera a forma di uccello, smalto veneziano.","122o. Tabacchiera a forma di uccello, smalto veneziano."
BO0624_4466,122,1226,Scatola di tartaruga intarsiata in argento e madreperia.,1226. Scatola di tartaruga intarsiata in argento e madreperia.
BO0624_4466,1226,1221,Due bottoni di venturina e stras.,1221. Due bottoni di venturina e stras.
BO0624_4466,1221,1228,Scatola con doppia apertura in porcellana decorata a paesagg.,"1228. Scatola con doppia apertura in porcellana decorata a paesagg.

(sassoma."
BO0624_4466,1229,1030,Piccola miniatura sopra avorio - Ritratto di donna.,1030. Piccola miniatura sopra avorio - Ritratto di donna.
BO0624_4466,1030,1231,Due piccole miniature sopra avorio - Figure di Amormi,1231. Due piccole miniature sopra avorio - Figure di Amormi
BO0624_4466,1231,1282,Pergamena miniata rappresentante l'Aurora (Epoca Luigi XVI).,1282. Pergamena miniata rappresentante l'Aurora (Epoca Luigi XVI).
BO0624_4466,1282,1233,Miniatura sopra avorio,"1233. Miniatura sopra avorio

Amorini con gabbia"
BO0624_4466,1299,1301,Liccolo ventaglio.,1301. Liccolo ventaglio.
BO0624_4466,1304,130,"a. Miniatura sopra avorio raigurante venere, e Giove mutato in ugno.","130a. Miniatura sopra avorio raigurante venere, e Giove mutato in ugno."
BO0624_4466,130,1306,"Mimatura sull avorio in cormice di ebano e pietre dure, rappre- sentante La Sacra Famiglia, dello Schidone, alt. m. 0.13 per 0.10","1306. Mimatura sull avorio in cormice di ebano e pietre dure, rappre- sentante La Sacra Famiglia, dello Schidone, alt. m. 0.13 per 0.10"
BO0624_4466,1306,1801,"Miniatura sopra avorio, rappresentante La Madonna del Cor.","1801. Miniatura sopra avorio, rappresentante La Madonna del Cor.

reggro, alt. m. 0.12 per 0.10."
BO0624_4466,1801,1,"ovo. Mirato al donna, minatira sopra avorio in astuccio poca Lu- gr A VI)","1ovo. Mirato al donna, minatira sopra avorio in astuccio poca Lu- gr A VI)"
BO0624_4466,1,1309,"Miniatura sopra avorio, rappresentante la Sacra Famiglia","1309. Miniatura sopra avorio, rappresentante la Sacra Famiglia"
BO0624_4466,1314,1,o1o. Anello in oro con stras montati in argento,1o1o. Anello in oro con stras montati in argento
BO0624_4466,1,1316,Châtelaine in rame sbalzato e dorato. con ciondoli a suggello e porta-odori (Epoca Larg A VI).,1316. Châtelaine in rame sbalzato e dorato. con ciondoli a suggello e porta-odori (Epoca Larg A VI).
BO0624_4466,1319,1020,Tabacchiera ovale. smaltata con frutta.,1020. Tabacchiera ovale. smaltata con frutta.
BO0624_4466,1020,1321,Ventaglio dipinto sopra carta,1321. Ventaglio dipinto sopra carta
BO0624_4466,1321,1022,Manico di ventaglio in avorio.,1022. Manico di ventaglio in avorio.
BO0624_4466,1022,1323,Scatola ovale in porcellana decorata con soggetti mitologici (Sas sonia).,1323. Scatola ovale in porcellana decorata con soggetti mitologici (Sas sonia).
BO0624_4466,1324,1,ozo. splllone di stras montati in argento,1ozo. splllone di stras montati in argento
BO0624_4466,1,1326,Braccialetto in tartaruga con figurine in oro e argento.,1326. Braccialetto in tartaruga con figurine in oro e argento.
BO0624_4466,1326,1521,Un bracciale con stras e pietre bleu.,1521. Un bracciale con stras e pietre bleu.
BO0624_4466,1521,1328,Orologio di rame dorato con cassa in squame di pesce (galuchat) (Epoca Luigi XV).,1328. Orologio di rame dorato con cassa in squame di pesce (galuchat) (Epoca Luigi XV).
BO0624_4466,1328,102,g. smalto su rame - Kitratto - firmato Mussard,102g. smalto su rame - Kitratto - firmato Mussard
BO0624_4466,102,1330,Ventaglio di pergamena e manico di osso.,1330. Ventaglio di pergamena e manico di osso.
BO0624_4466,1330,1,oo1. Miniatura sopra avorio - Kitratto di Ferdinando I borbone,1oo1. Miniatura sopra avorio - Kitratto di Ferdinando I borbone
BO0624_4466,1,1332,Ventagho di avorio miniato.,1332. Ventagho di avorio miniato.
BO0624_4466,1332,1000,"scatola in porcellana (Chantuy a due aperture, montata in argento - Decorazione a fori","1000. scatola in porcellana (Chantuy a due aperture, montata in argento - Decorazione a fori"
BO0624_4466,1000,1334,Miniatura sopra avorio in astuccio — Venere che esce dalle onde,"1334. Miniatura sopra avorio in astuccio — Venere che esce dalle onde

(firmato Escomara)."
BO0624_4466,1338,1229,Châtelaine in rame dorato con smalti,1229. Châtelaine in rame dorato con smalti
BO0624_4466,1229,1340,Tre chiavi di metallo dorato.,1340. Tre chiavi di metallo dorato.
BO0624_4466,1343,1044,labacchiera quadrata con nori a smalto.,1044. labacchiera quadrata con nori a smalto.
BO0624_4466,1044,1345,Piccola tabacchiera con sorgetto di marma. smalto veneziano.,1345. Piccola tabacchiera con sorgetto di marma. smalto veneziano.
BO0624_4466,1346,1041,labaceniera di porcellana con stemma pagare.,1041. labaceniera di porcellana con stemma pagare.
BO0624_4466,1041,1348,"Tabacchiera di smalto. forma centinata, montata in argento","1348. Tabacchiera di smalto. forma centinata, montata in argento"
BO0624_4466,1356,180,% Pergamena (per ventaglio) miniata con fiori ed uccelli,180% Pergamena (per ventaglio) miniata con fiori ed uccelli
BO0624_4466,180,1358,Miniatura sopra avorio - Ritratto di uomo (Direttorio).,1358. Miniatura sopra avorio - Ritratto di uomo (Direttorio).
BO0624_4466,1619,1020,labacchera a torma al leone in argento.,1020. labacchera a torma al leone in argento.
BO0624_4466,1020,1621,Cornice ovale in argento (Epoca Impero).,1621. Cornice ovale in argento (Epoca Impero).
BO0624_4466,1633,1684,Ciondolo - Grosso topazio - con cornice di argento dorato.,1684. Ciondolo - Grosso topazio - con cornice di argento dorato.
BO0624_4466,1684,1635,Astuccio da lavoro in argento sbalzato e dorato (Epoca Luigi XV).,1635. Astuccio da lavoro in argento sbalzato e dorato (Epoca Luigi XV).
BO0624_4466,1647,1618,"Spillo, smaltino con cornicetta di gergoni.","1618. Spillo, smaltino con cornicetta di gergoni."
BO0624_4466,1618,1649,Porta aghi in argento dorato.,1649. Porta aghi in argento dorato.
BO0624_4466,1675,16,/6. Guanterina in argenbo.,16/6. Guanterina in argenbo.
BO0624_4466,16,1677,Orecchin in argento con suas,1677. Orecchin in argento con suas
BO0624_4466,1738,1740,Ciondolo in oro con rubini; nel centro ritratto di donna sopra sala to.,1740. Ciondolo in oro con rubini; nel centro ritratto di donna sopra sala to.
BO0624_4466,1792,1893,Spillo in argento con pietre.,1893. Spillo in argento con pietre.
BO0624_4466,1893,1794,Pettine di oro smaltato (Epoca Impero).,1794. Pettine di oro smaltato (Epoca Impero).
BO0624_4466,1857,1859,"Due statue di legno (Indiani) sostenenti vasi di maiolica antica, montati in bronzo a uso lampade (Lavoro veneziano), alt. m. 1,30.","1859. Due statue di legno (Indiani) sostenenti vasi di maiolica antica, montati in bronzo a uso lampade (Lavoro veneziano), alt. m. 1,30."
BO0624_4466,1863,1764,Cassa per corredo di legno noce intagliata.,1764. Cassa per corredo di legno noce intagliata.
BO0624_4466,1764,1865,"Tondo di legno ebano decorato con placche di porcellana rap presentante ritratti di uomini e donne illustri: alla base ricca guarnitura di bronzi (Lavoro francese), alt. m. 0,80 p. m. 0,90-","1865. Tondo di legno ebano decorato con placche di porcellana rap presentante ritratti di uomini e donne illustri: alla base ricca guarnitura di bronzi (Lavoro francese), alt. m. 0,80 p. m. 0,90-"
BO0624_4466,1934,5935,"Due mensole ad angolo, in legno intagliato e dorato (Epoca Luigi XV).","5935. Due mensole ad angolo, in legno intagliato e dorato (Epoca Luigi XV)."
BO0624_4466,5935,1936,"Lampadario, genere rococo, a diciotto lumi disposti in due ordin con foglie e fiori in colori, alt. m. 1,10 per 0,80 (Antico Venezia).","1936. Lampadario, genere rococo, a diciotto lumi disposti in due ordin 2. con foglie e fiori in colori, alt. m. 1,10 per 0,80 (Antico Venezia)."
BO0624_4466,1938,1989,Stipo in palassandro con filettatura d'avorio e incastrazione di pietre (Lavoro fiorentino).,1989. Stipo in palassandro con filettatura d'avorio e incastrazione di pietre (Lavoro fiorentino).
BO0624_4466,1989,1940,"Statuetta di bronzo. Il ritorno dal villaggio. Lavoro dello scultore G. Battista Amendola, alt. m. 0,80.","1940. Statuetta di bronzo. Il ritorno dal villaggio. Lavoro dello scultore G. Battista Amendola, alt. m. 0,80."
BO0624_4466,2174,2275,Pugnale con manico di avorio.,2275. Pugnale con manico di avorio.
BO0624_4466,2275,2176,Cassetto guarnito con fregi di bronzo dorato. Epoca Luigi XIII.,2176. Cassetto guarnito con fregi di bronzo dorato. Epoca Luigi XIII.
BO0624_4466,2189,2191,"Dodici bracciuoli, in legno noce intagliato XVI secolo.","2191. Dodici bracciuoli, in legno noce intagliato XVI secolo.

S 2192. Bassorilievo in cera. Soggetti sacri.

Jo 2193. Tavolo dipinto su fondo in oro. Lavoro russo."
BO0624_4466,2191,2194,Piccola daga con guardia a vela (main gauche) cesellata e dorata.,2194. Piccola daga con guardia a vela (main gauche) cesellata e dorata.
