index,num,title,text,catalogue_id
11,12,scheidet das Los. (Ges. v. 10. Juli 1902.),"12. scheidet das Los. (Ges. v. 10. Juli 1902.)

auf - Aufträge für Reflektanten,

<!-- image -->

täten etc. meist mit 5%, bei Kupferstichen und Büchern aber in der Regel mit 10% berechnet wird, die bekannten Buch- und Kunsthändler und Kommissionäre. Einige der Herren sind stets an den Tagen der öffentlichen Besichtigung im Auktions - Lokal zum Zwecke der Entgegennahme von Aufträgen anwesend.

urch Fernsprecher kömen Auktions-Aufträge, Erhöhung oder Ermässigung derselben nicht vermittelt werden, ebensowenig nach der Auktion

<!-- image -->

Auskünfte über erzielte Preise; wohl aber wird bei Einsendung einer Postkarte mit Rückantwort jede gewünschte Auskunft schnellstens erteilt und vor der Auktion jede briefliche Anfrage gewissenhaft beantwortet.

An das unterzeichnete Institut gerichtete Kauf - Aufträge werden durch Vermittelung zuverlässiger und fachkundiger Kommissionäre ausgeführt.

## Rudolph Lepke's Kunst- Auctions - Haus

BERLIN SW.

Koch-Strasse 28-29

welche der Auktion nicht persönlich beiwohnen, übernehmen gegen Provision, die bei Ölgemälden, Antiqui-

lelegr.-Adresse: Kunstauction Lenke-Berlin
- S. R.",BO0624_87738
12,2,14/15. B. 12 cm. Gerahmt.,"2. 14/15. B. 12 cm. Gerahmt.

## I. AUKTIONSTAG:

## Dienstag, den 7. November 1905

vormittags von 10 Uhr ab.

## Eugen John, Berlin.",BO0624_87738
13,1,"Kleine Marine. Signiert. H. 25 cm, B. 9 cm. G.-R.","1. Kleine Marine. Signiert. H. 25 cm, B. 9 cm. G.-R.",BO0624_87738
14,2,Br. R.,2. Br. R.,BO0624_87738
15,3,"Partie bei Demmin. Im Vordergrunde zwei Boote. Aquarell, signiert. H. 31 cm, B. 23 cm. Gerahmt. Landstrasse im Winter. H. 11 cm, B. 17 cm.","3. Partie bei Demmin. Im Vordergrunde zwei Boote. Aquarell, signiert. H. 31 cm, B. 23 cm. Gerahmt. 2. Landstrasse im Winter. H. 11 cm, B. 17 cm.

## L. Klein-Diepold, Berlin.",BO0624_87738
16,4,"Alte Frau in nachdenklicher Stellung am Fenster. Rötelzeichnung, monogrammiert. H. 40 cm, B. 33 cm. Gerahmt.","4. Alte Frau in nachdenklicher Stellung am Fenster. Rötelzeichnung, monogrammiert. H. 40 cm, B. 33 cm. Gerahmt.

## Carl Jozsa, Berlin.",BO0624_87738
17,5,"Der Storch. Aquarell mit Künstlernamen. H. 13 cm, B. 26 cm. PhantasieRahmen.","5. Der Storch. Aquarell mit Künstlernamen. H. 13 cm, B. 26 cm. PhantasieRahmen.

## A. Knoop, München.",BO0624_87738
18,6,"So en Vater Junge Dame in ihrem Boudot. Aquarel, signiert, . 29 cm.","6. So en Vater Junge Dame in ihrem Boudot. Aquarel, signiert, . 29 cm.",BO0624_87738
19,7,"Dame auf einem Sofa in einem Album lesend. Holz, signiert. H. 20 cm,","7. Dame auf einem Sofa in einem Album lesend. Holz, signiert. H. 20 cm,
- B. 26 cm. Gerahmt.

## E. Heilemann, Berlin.",BO0624_87738
20,8,"Am Gartentisch. Farbige Zeichnung, signiert. H. 33 cm, B. 27 cm.","8. Am Gartentisch. Farbige Zeichnung, signiert. H. 33 cm, B. 27 cm.",BO0624_87738
21,9,Herren und Damen auf der Promenade. Farbige Zeichnung. Gerahmt.,"9. Herren und Damen auf der Promenade. Farbige Zeichnung. Gerahmt.

## E. Fischer-Cörlin, Berlin.",BO0624_87738
22,10,"Stilleben mit Fruchtschale und Früchten. Leinwand, signiert. H. 80 cm, B. 50 cm.","10. Stilleben mit Fruchtschale und Früchten. Leinwand, signiert. H. 80 cm, B. 50 cm.

## C. Rosenstand.",BO0624_87738
23,11,Männlicher Kopf. Radierung mit Rand. K1.-Fol.,"11. Männlicher Kopf. Radierung mit Rand. K1.-Fol.

## E. Nelson.",BO0624_87738
24,12,"Junges Mädchen im Grünen. Aquarell, signiert. H. 31 cm, B. 21 cm. Gerahmt.","12. Junges Mädchen im Grünen. Aquarell, signiert. H. 31 cm, B. 21 cm. Gerahmt.

## K. Schellbach.",BO0624_87738
25,13,"Stilleben mit Früchten, Hummer etc. Leinwand, signiert. H. 31 cm, B. 24 cm.","13. Stilleben mit Früchten, Hummer etc. Leinwand, signiert. H. 31 cm, B. 24 cm.

## Carl Jozsa, Berlin.

- Zwei weibliche Köpfe. Sehr feine Aquarelle mit Signatur. H. 16 cm,
- Gerahmt.
- Gerahmt.
- H. 33 cm, B. 29 cm.
## H. Buchner, München.",BO0624_87738
26,16,"Brustbild eines jungen Mädchens in rosa Taille. Leinwand, signiert. H. 50 cm, B. 39 cm. Hochgebirgslandschaft mit Gletscher. Tuschzeichnung, signiert. H. 41 cm, B. 30 cm. Gerahmt. Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.","16. Brustbild eines jungen Mädchens in rosa Taille. Leinwand, signiert. H. 50 cm, B. 39 cm.

## E. L. Plasz, München. 18. Hochgebirgslandschaft mit Gletscher. Tuschzeichnung, signiert. H. 41 cm, B. 30 cm. Gerahmt. 17. Felsige Abhänge in der Schweiz. Tuschzeichnung, signiert. H. 44 cm, B. 34 cm. Gerahmt.

## J. Widmann, München.",BO0624_87738
27,19,"Blick auf einen Strom. Pastell mit Künstlersignatur. H. 30 cm, B. 42 cm. S. R.","19. Blick auf einen Strom. Pastell mit Künstlersignatur. H. 30 cm, B. 42 cm. S. R.

## Hans Best, München.",BO0624_87738
28,20,"Blick auf einen Fluss bei Gewitterstimmung. Signiert. H. 34 cm, B. 45 cm. S. R.","20. Blick auf einen Fluss bei Gewitterstimmung. Signiert. H. 34 cm, B. 45 cm. S. R.",BO0624_87738
29,21,"Blumige Wiese bei Abendbeleuchtung. Signiert. H. 39 cm, B. 50 cm.","21. Blumige Wiese bei Abendbeleuchtung. Signiert. H. 39 cm, B. 50 cm.

## E. L. Plasz, München.

- Dampfer auf dem Bodensee bei Abendbeleuchtung. Leinwand, signiert. H. 48 cm,

## J. C. Renek, Frankfurt a. M.",BO0624_87738
30,23,Weiblicher Profilkopf. Rötelzeichnung. Rund. Diam. 39. Gerahmt.,"23. Weiblicher Profilkopf. Rötelzeichnung. Rund. Diam. 39. Gerahmt.

## Eugen John, Berlin.",BO0624_87738
31,24,"Strasse in Pompeji. Reich staffiert. Leinwand, signiert.","24. Strasse in Pompeji. Reich staffiert. Leinwand, signiert.
- H. 45 cm, B. 31 cm.",BO0624_87738
32,25,"Havellandschaft mit Windmühle, Malpappe. H. 15 cm, B. 39 cm.","25. Havellandschaft mit Windmühle, Malpappe. H. 15 cm, B. 39 cm.

## August Dieffenbacher.

- Motiv alu Chiemsee H. 26 cm, B. 34 cm. bei Mondbeleuchtung. G.-R.
- Gerahmt.",BO0624_87738
33,26,Liebespaar als Staffage. Signiert.,"26. Liebespaar als Staffage. Signiert.

## A. Achtenhagen.",BO0624_87738
34,27,"Rittersaal von Nideggen, dahinter Ruine.","27. Rittersaal von Nideggen, dahinter Ruine.",BO0624_87738
35,2,28.,2. 28.,BO0624_87738
36,3,"Signiert. H. 50 cm, B. 50 cm.","3. Signiert. H. 50 cm, B. 50 cm.",BO0624_87738
37,4,"Adam und Eva im Paradiese. Kreidezeichnung, signiert. H. 50 cm, B. 78 cm. Gerahmt.","4. Adam und Eva im Paradiese. Kreidezeichnung, signiert. H. 50 cm, B. 78 cm. Gerahmt.

## W. von Plessen.",BO0624_87738
38,29,"Erwachendes junges Mädchen. Pastell. H. 26 cm, B. 34 cm. Gerahmt.","29. Erwachendes junges Mädchen. Pastell. H. 26 cm, B. 34 cm. 2. Gerahmt.",BO0624_87738
39,30,"Junge Dame, sich in einem Handspiegel betrachtend. Rötelzeichnung. H. 36 cm, 46 cm. Gerahmt.","30. Junge Dame, sich in einem Handspiegel betrachtend. Rötelzeichnung. H. 36 cm, 46 cm. Gerahmt.

## Albert Gartmann.

- Landleute vor ihrem Hause sitzend, in Unterhaltung. In Deckfarben
- Blick auf alte Häuser und Höfe in Rothenburg a. d. Tauber. Schönes Aquarell, signiert. H. 33 cm, B. 49 cm. Gerahmt.
- Gespräch. ausgeführt. Signiert. H. 39 cm, B. 54 cm. Gerahmt.

## J. Rummelspacher.

- Partie aus Malkendorf in der Neumark. Im Mittelgrund Dorf mit Windmühle. Leinwand, signiert. H. 67 cm, B. 96 cm. G.-R.
- Strasse in Berlin bei Aprilwetter. Studie auf Holz, signiert. H. 41 cm, B. 32 cm. S.R.",BO0624_87738
40,33,- 34.,"- 33.
- 34.",BO0624_87738
41,22,B. 57 cm.,"22. B. 57 cm.
- S. R.
## A. Mohrbutter.",BO0624_87738
42,35,"Blick auf eine von Bäumen umgebene Villa. Schönes Pastell mit der Signatur des Künstlers. H. 62 cm, B. 80 cm. G.-R.","35. Blick auf eine von Bäumen umgebene Villa. Schönes Pastell mit der Signatur des Künstlers. H. 62 cm, B. 80 cm. G.-R.

## Otto H. Engel.

- Heimkehrende Fischer bei untergehender Sonne. Pastell, signiert. H. 35 cm,",BO0624_87738
43,37,"Die Windmühle. Staffiert. Hübsches Bild auf Leinwand, signiert. H. 66 cm, B. 52 cm. S. R.","37. Die Windmühle. Staffiert. Hübsches Bild auf Leinwand, signiert. H. 66 cm, B. 52 cm. S. R.

## K. Schellbach.",BO0624_87738
44,38,"Junges Mädchen mit Sonnenschirm im Blumengarten. Aquarell, signiert. H. 36 cm, B. 31 cm. Gerahmt.","38. Junges Mädchen mit Sonnenschirm im Blumengarten. Aquarell, signiert. H. 36 cm, B. 31 cm. Gerahmt.",BO0624_87738
45,39,"Knaben im Schnee. Kreidezeichnung, signiert. H. 40 cm, B. 40 cm.","39. Knaben im Schnee. Kreidezeichnung, signiert. H. 40 cm, B. 40 cm.

## T. Minwald.

- Gerahmt.",BO0624_87738
46,40,"Versammlung von Fuchsjägern. Leinwand, signiert. H. 33 cm, B. 44 cm. G.-R.","40. Versammlung von Fuchsjägern. Leinwand, signiert. H. 33 cm, B. 44 cm. G.-R.

## Rosenstand.",BO0624_87738
47,41,Tanzende Dame. Radierung in schönem Abdruck mit Rand. Gr.-Fol. Gerahmt.,"41. Tanzende Dame. Radierung in schönem Abdruck mit Rand. Gr.-Fol. Gerahmt.

## P. Heydel.

- Aquarell. H. 22 cm, B. 20 cm. Gerahmt.

## E. Rosenstand.

- Profilbrustbild eines jungen Mädchens mit schwarzem Haar. Gouache. H. 41 cm, Gerahmt.",BO0624_87738
48,42,Brustbild einer jungen Frau.,"42. Brustbild einer jungen Frau.
- B. 28 cm.",BO0624_87738
49,44,"Brustbild eines jungen Mädchens mit Lorbeerkranz. Leinwand, signiert. H. 62 cm, B. 48 cm. G.-R.","44. Brustbild eines jungen Mädchens mit Lorbeerkranz. Leinwand, signiert. H. 62 cm, B. 48 cm. G.-R.

## E. Nelson.

## Prof. H. Petersen, München.

- Winterlandschaft mit Holzbrücke über einen Fluss. Leinwand, signiert. H. 54 cm, B. 70 cm. Siehe Reproduktion auf Tafel IV.

## Eugen John, Berlin.

## S. Glücklich, München.",BO0624_87738
50,46,"Blumengarten im Sonnenschein. Prächtiges Aquarell, signiert. H. 33 cm, B. 49 cm. Gerahmt. Leinwand, signiert. H. 60 cm, Siehe Reproduktion auf Tafel Ill.","46. Blumengarten im Sonnenschein. Prächtiges Aquarell, signiert. H. 33 cm, B. 49 cm. Gerahmt. 2. Leinwand, signiert. H. 60 cm, Siehe Reproduktion auf Tafel Ill.",BO0624_87738
51,47,Parklandschaft mit ballspielender Gesellschaft. B. 97 cm. G.-R.,"47. Parklandschaft mit ballspielender Gesellschaft. B. 97 cm. G.-R.

## Prof. Walter Firle, München.

- Weibliches Brustbild mit gefalteten Händen. Feines Bild. Holz, signiert. H. 48 cm, B. 31 cm. Siehe Reproduktion auf Tafel II.

## Prof. Jos. Weiser, München.

## E. Sturtevant.",BO0624_87738
52,49,"Fächertanz. auf Tafel IV. Holz, signiert. H. 44 cm, B. 30 cm. G.-R. Siehe Reproduktion","49. Fächertanz. auf Tafel IV. Holz, signiert. H. 44 cm, B. 30 cm. G.-R. Siehe Reproduktion",BO0624_87738
53,50,"Strasse in Breslau. der Stadt knieend an. Der Bürgermeister bietet Friedrich dem Grossen die Schlüssel Pastell, signiert. H. 49 cm, B. 69 cm. Gerahmt.","50. Strasse in Breslau. der Stadt knieend an. Der Bürgermeister bietet Friedrich dem Grossen die Schlüssel Pastell, signiert. H. 49 cm, B. 69 cm. Gerahmt.

## G. Koch.

- Re ec-nous 30 Walde nach der Wildschweinsjagd, Schönes Aquarell, signiert.",BO0624_87738
54,49,cm.,"- 49 cm.
## A. Schlübach.

- Signiert. H. 57 cm, B. 42 cm. S. R.",BO0624_87738
55,52,Heidelandschaft bei aufgehendem Monde.,52. Heidelandschaft bei aufgehendem Monde.,BO0624_87738
56,53,Szene auf einem Rennplatz.,"53. Szene auf einem Rennplatz.

## Max Schlichting.

## G. Schliwa.

- En grisaille. Signiert. H. 38 cm, B. 29 cm. Gerahmt.",BO0624_87738
57,54,"Waldlandschaft im Winter. Leinwand, signiert. H. 50 cm, B. 39 cm. Br. R.","54. Waldlandschaft im Winter. Leinwand, signiert. H. 50 cm, B. 39 cm. Br. R.
- Vorder-",BO0624_87738
58,55,"Partie bei Potsdam. grunde. Landschaft mit schilfumstandenem Gewässer im 59 cm, B. 89 cm. G.-R.","55. Partie bei Potsdam. grunde. Landschaft mit schilfumstandenem Gewässer im 59 cm, B. 89 cm. G.-R.

## J. Rummelspacher.

- H. 31 cm, B. 24 cm. Fein in der Farbe. Holz, signiert.",BO0624_87738
59,56,Landschaft mit Bauernhütten bei Ungewitter. G.-R.,"56. Landschaft mit Bauernhütten bei Ungewitter. G.-R.

## W. von Plessen.

- Weibliches Profilbrustbild mit rötlichem Haar. Pastell, signiert. B. H. 50 cm,",BO0624_87738
60,57,"Weibliches en face - Brustbild. Pastell, signiert. Rund. Diam. 49 cm. т.-R.","57. Weibliches en face - Brustbild. Pastell, signiert. Rund. Diam. 49 cm. т.-R.",BO0624_87738
61,58,40 cm. Gerahmt.,58. 40 cm. Gerahmt.,BO0624_87738
62,59,Brustbild eines jungen Mädchens mit Blumen. Gerahmt.,"59. Brustbild eines jungen Mädchens mit Blumen. Gerahmt.

## Fr. Gehrke.

- Berlin. Blick auf die Spree mit der langen Brücke. Signiert. H. 21 cm,

## F. Gehrke.

- B. 26 cm. Gerahmt.",BO0624_87738
63,61,"Szene auf einem Wohltätigkeits-Bazar. Tuschzeichnung, signiert. H. 34 cm, B. 53 cm. Gerahmt.","61. Szene auf einem Wohltätigkeits-Bazar. Tuschzeichnung, signiert. H. 34 cm, B. 53 cm. Gerahmt.

## C. Kaltenmoser.",BO0624_87738
64,62,Ländliches Interieur mit lustiger Gesellschaft an einem Tische. Hübsches Genrebild.,"62. Ländliches Interieur mit lustiger Gesellschaft an einem Tische. Hübsches Genrebild.

## E. Orlik.

- H. 26 cm, B. 31 cm.",BO0624_87738
65,63,"Das blaue Licht. Ein Märchenbild. Aquarell, monogrammiert. H. 19 cm, B. 19 cm. Gerahmt.","63. Das blaue Licht. Ein Märchenbild. Aquarell, monogrammiert. H. 19 cm, B. 19 cm. Gerahmt.

## R. Looschen.

- Stilleben mit Kanne, Weintrauben etc.",BO0624_87738
66,64,"Waldpartie mit Bach. Leinwand, signiert. H. 48 cm, B. 63 cm. G.-R.","64. Waldpartie mit Bach. Leinwand, signiert. H. 48 cm, B. 63 cm. G.-R.",BO0624_87738
67,66,"Parforcejagd. Leinwand, signiert.","66. Parforcejagd. Leinwand, signiert.
- Leinwand, signiert. H. 47 cm, B. 33 cm.
- H. 31 cm, B. 38 cm.

## A. Fink, München.

- Flache Landschaft mit Bäumen an einem Weiher. B. 35 cm. Leinwand, signiert. Siehe Reproduktion auf Tafel VI.

## C. Rosenstand.

- H. 30 cm,",BO0624_87738
68,2,"signiert. H. 92 cm,","2. signiert. H. 92 cm,",BO0624_87738
69,68,"Salon mit Cake walk tanzendem Paar. Schöne Gouache, B. 95 cm. Gerahmt.","68. Salon mit Cake walk tanzendem Paar. Schöne Gouache, B. 95 cm. Gerahmt.

## F. Gehrke.",BO0624_87738
70,69,"Blick auf eine italienische Küstenstadt mit altem Kastell. Leinwand, signiert. H. 59 cm, B. 90 cm. Gerahmt.","69. Blick auf eine italienische Küstenstadt mit altem Kastell. Leinwand, signiert. H. 59 cm, B. 90 cm. Gerahmt.",BO0624_87738
71,70,"Italienische H. 57 cm, B. 94 cm. Hafenstadt mit Schiffen bei Abendbeleuchtung. Leinwand, signiert. G.-R. Pastell. H. 41 cm, B. 30 cm.","70. Italienische H. 57 cm, B. 94 cm. Hafenstadt mit Schiffen bei Abendbeleuchtung. Leinwand, signiert. G.-R. 3. Pastell. H. 41 cm, B. 30 cm.
## Habermann.",BO0624_87738
72,71,"Lachendes Mädchen. Pastell, signiert. H. 52 cm, B. 35 cm. Gerahmt.","71. Lachendes Mädchen. Pastell, signiert. H. 52 cm, B. 35 cm. Gerahmt.

## G. Engelhardt.",BO0624_87738
73,72,"Heuernte in Tirol. Leinwand, signiert. Junges Mädchen auf einer Wiese die Sense schärfend. H. 60 cm, B. 42 cm.","72. Heuernte in Tirol. Leinwand, signiert. Junges Mädchen auf einer Wiese die Sense schärfend. H. 60 cm, B. 42 cm.

## Alb. Sieck.",BO0624_87738
74,73,"Stilleben mit Kelchglas, Krug, Blumen etc. Leinwand, signiert. H. 66 cm,","73. Stilleben mit Kelchglas, Krug, Blumen etc. Leinwand, signiert. H. 66 cm,

## K. Schellbach.",BO0624_87738
75,74,"Landmann seinen Acker umpflügend. Hübsches Bild. H. 55 cm, B. 96 cm. G.-R. siehe Reproduktion as Batel Leinwand, signiert.","74. Landmann seinen Acker umpflügend. Hübsches Bild. H. 55 cm, B. 96 cm. G.-R. siehe Reproduktion as Batel Leinwand, signiert.

## H. Böhmer, Düsseldorf.",BO0624_87738
76,75,"Herbstlicher Wald bei aufgehendem bild. Monde. Staffiert. Prächtiges StimmungsAuf Leinwand, signiert. H. 73 cm, B. 102 cm. G.-R. Siehe Reproduktion auf Tafel III.","75. Herbstlicher Wald bei aufgehendem bild. Monde. Staffiert. Prächtiges StimmungsAuf Leinwand, signiert. H. 73 cm, B. 102 cm. G.-R. Siehe Reproduktion auf Tafel III.

## Herm. Rüdisühli, München.",BO0624_87738
77,76,"Sehnsucht. Junges Mädchen, einer Schlossterrasse ins Weite schauend. Leinwand, signiert. H. 102 cm, B. 145 cm. G.-R.","76. Sehnsucht. Junges Mädchen, einer Schlossterrasse ins Weite schauend. Leinwand, signiert. H. 102 cm, B. 145 cm. G.-R.

## A. Weczerziek.",BO0624_87738
78,77,"Die Schatzgräber. Zwei Hunde die Erde scharrend. Leinwand, signiert. H. 37 cm, B. 59 cm. . G.-R. Siehe Reproduktion auf Tafel VIII.","77. Die Schatzgräber. Zwei Hunde die Erde scharrend. Leinwand, signiert. H. 37 cm, B. 59 cm. . G.-R. Siehe Reproduktion auf Tafel VIII.

## O. Dinger, Berlin.",BO0624_87738
79,78,"Karneval in den Strassen von Rom. Hübsches, figurenreiches Bild. Holz signiert. H. 57 cm, B. 49 cm. Siehe Reproduktion auf Tafel II.","78. Karneval in den Strassen von Rom. 2. Hübsches, figurenreiches Bild. Holz signiert. H. 57 cm, B. 49 cm. Siehe Reproduktion auf Tafel II.

## A. Kamlah, München.",BO0624_87738
80,79,"Garten mit blühenden Gesträuchen. Junges Mädchen als Staffage. signiert. H. 84 cm, B. 105 cm. S. R.","79. Garten mit blühenden Gesträuchen. Junges Mädchen als Staffage. signiert. H. 84 cm, B. 105 cm. S. R.

## H. Böhmer, Düsseldorf.",BO0624_87738
81,80,"Eifellandschaft. Im Mittelgrunde Schloss auf einem Hügel. Rinderherde als Staffage. Prächtiges Landschaftsbild, auf Leinwand. Signiert. H. 100 cm, B. 145 cm. G.-R.","80. Eifellandschaft. Im Mittelgrunde Schloss auf einem Hügel. Rinderherde als Staffage. Prächtiges Landschaftsbild, auf Leinwand. Signiert. H. 100 cm, B. 145 cm. G.-R.

## Paul Heydel.",BO0624_87738
82,81,"Interieur mit jungem lesenden Mädchen. Aquarell, signiert. H. 50 cm, B. 37 cm. Gerahmt. Siehe Reproduktion auf Tafel IV.","81. Interieur mit jungem lesenden Mädchen. Aquarell, signiert. H. 50 cm, B. 37 cm. Gerahmt. Siehe Reproduktion auf Tafel IV.",BO0624_87738
83,2,"Blick auf eine Berliner Strasse. Aquarell, signiert. H. 45 cm,","2. Blick auf eine Berliner Strasse. Aquarell, signiert. H. 45 cm,

## Carl Cüpper, München.",BO0624_87738
84,83,"Berglandschaft mit schreiendem Hirsch. Holz, signiert. H. 35 cm, B. 50 cm. G.-R.","83. Berglandschaft mit schreiendem Hirsch. 2. Holz, signiert. H. 35 cm, B. 50 cm. G.-R.

## H. Böhmer, Düsseldorf.",BO0624_87738
85,84,Frühlingslandschaft mit altem Schloss.,"84. Frühlingslandschaft mit altem Schloss.
- H. 69 cm, B. 55 cm. G.-R.

## E. Anders, Düsseldorf.",BO0624_87738
86,85,"Brustbild einer Tirolerin mit Hut. Leinwand, signiert. H. 47 cm, B. 38 cm.","85. Brustbild einer Tirolerin mit Hut. Leinwand, signiert. H. 47 cm, B. 38 cm.",BO0624_87738
87,2,Abendläuten. B. 30 cm. Gerahmt.,"2. Abendläuten. B. 30 cm. Gerahmt.
- B. 46 cm.",BO0624_87738
88,4,"Leinwand,","4. Leinwand,",BO0624_87738
89,5,G.-R.,5. G.-R.,BO0624_87738
90,89,- Reproduktion auf Tafel V.,"- 89.
- Reproduktion auf Tafel V.
- H. 40 cm, B. 54 cm.",BO0624_87738
91,97,Brustbild,"97. Brustbild

## E. Niczky.",BO0624_87738
92,86,"Sehnsucht. Junges Mädchen auf einer Gartenterrasse ins Weite blickend. Bildchen auf Leinwand, signiert. H. 43 cm, Sehr Siehe","86. Sehnsucht. Junges Mädchen auf einer Gartenterrasse ins Weite blickend. Bildchen auf Leinwand, signiert. H. 43 cm, Sehr Siehe

## Otto H. Engel.",BO0624_87738
93,87,"Landschaft signiert. mit heimkehrender Fischerfamilie. Leinwand, cm, B. 81 cm. ehe Reproduktion auf Tafel V","87. Landschaft signiert. mit heimkehrender Fischerfamilie. Leinwand, cm, B. 81 cm. ehe Reproduktion auf Tafel V

## Carl Gampenrieder, München.",BO0624_87738
94,88,"Mädchen, an einer Rose riechend. Leinwand, signiert. H. 44 cm, B. 39 cm. G.-R.","88. Mädchen, an einer Rose riechend. Leinwand, signiert. H. 44 cm, B. 39 cm. G.-R.

## P. Hey, München.",BO0624_87738
95,I,"nterieur mit zwei Kaffeeschwestern. Gouache, signiert. H. 41 cm, B. 25 cm. Gerahmt.","- Interieur mit zwei Kaffeeschwestern. Gouache, signiert. H. 41 cm, B. 25 cm. Gerahmt.

## A. Arnz, Düsseldorf.",BO0624_87738
96,90,"Gebirgslandschaft mit Schafherde als Staffage. Regenstimmung. Holz, signiert.","90. Gebirgslandschaft mit Schafherde als Staffage. Regenstimmung. Holz, signiert.

## H. Rüdisühli, München.",BO0624_87738
97,91,"Memento mori. Alter Kirchhof. Signiert. H. 26 cm, B. 33 cm. G.-R.","91. Memento mori. Alter Kirchhof. 2. Signiert. H. 26 cm, B. 33 cm. G.-R.

## Prof. H. Petersen, München.",BO0624_87738
98,92,"Holländische Fischerboote auf leicht bewegter see. Leinwand, signiert. AchtSiehe Reproduktion auf Tafel VII. eckig. H. 55 cm, B. 51 cm.","92. Holländische Fischerboote auf leicht bewegter see. Leinwand, signiert. AchtSiehe Reproduktion auf Tafel VII. 2. eckig. H. 55 cm, B. 51 cm.

## E. Thallmayer, München.",BO0624_87738
99,93,Landschaft mit Rehen.,93. Landschaft mit Rehen.,BO0624_87738
100,2,"Holz, signiert. H. 29 cm, B. 37 cm. G.-R.","2. Holz, signiert. H. 29 cm, B. 37 cm. G.-R.

## A. Thamm, Dresden.",BO0624_87738
101,4,", Pick auf it und andhiser an der faienischen Kute, Leiavand, signiert","- 4, Pick auf it und andhiser an der faienischen Kute, Leiavand, signiert

## Richard Friese.",BO0624_87738
102,95,"Wald-Inneres. signiert. H. 52 cm, B. 45 cm. Ein B. son GR Siehe Reproduktion auf Tafel Vil Vorzügliches Bild auf Leinwand G.-R.","95. Wald-Inneres. signiert. H. 52 cm, B. 45 cm. Ein B. son GR Siehe Reproduktion auf Tafel Vil Vorzügliches Bild auf Leinwand G.-R.

## A. Müller-Cassel, Berlin.

- Dame in Promenadekostüm auf einem Parkwege. Hübsches Bild. signiert. H. 60 cm, B. 42 cm. Siehe Reproduktion auf Tafel VIII.

## Alfred Schwarz, Berlin.

- Mädchens Spitzenschleier. vorzügliches Aquarell mit der Signatur des Künstlers. H. 83 cm, B. 62 cm. Gerahmt. Siehe Reproduktion auf Tafel V.

## Eugen Jettel, Paris-Wien.",BO0624_87738
103,98,"Zwei Pferde an einem Pflug. Feines Bildchen. Leinwand, signiert. H. 24 cm, B. 32 cm. G.-R.","98. Zwei Pferde an einem Pflug. Feines Bildchen. Leinwand, signiert. H. 24 cm, B. 32 cm. G.-R.

## Karl von Kardorff, München.",BO0624_87738
