index,num,title,text,catalogue_id
30,29,TROIS FEMMES.,"29. TROIS FEMMES.

Figures allégoriques. Signé dans le haut à droite. E. C.

Bois. Haut. 42 cent., larg. 45 cent.

Ecole de Bâle

## INGONNU

XVI Siècle.",BO0624_81745
31,30,PORTRAIT D'HOMME.,"30. PORTRAIT D'HOMME.

Bois. Haut. 34 cent., larg. 26 cent.

Bois, Haut. 65 cent., larg. 50 cent.
## Ecole Hollandaise et Flamande

## VAN - DYCK

(ATTRIBUÉ À ANTOINE) 1599-1641.",BO0624_81745
32,3,I. PORTRAIT.,"3I. PORTRAIT.

Demi-figure de vieille femme. Ce portrait fut pour long- temps attribué à Van-Dyck; mais, plus probablement, c'est une des œuvres les plus importantes de Ferdinand Bol, célèbre élève de Rembrandt. Conservation parfaite.

loile. Haut. 98 cent., larg. 70 cent

Planche N. VI.

## BREUGHEL

(JEAN)",BO0624_81745
33,1568,1625.,1568-1625.,BO0624_81745
34,32,LE PORT DE CESAREA.,"32. LE PORT DE CESAREA.

Saint Paul est embarqué avec d'autres prisonniers pour être conduit à Rome. Sur le devant on voit une halle de poissons. Parmi les nombreuses figures qui ornent ce tableau, le peintre y a représenté plusieurs personnes de la famille même des Breughel.

Ce tableau de la plus grande finesse, est signé: Breughel 1596, et il provient de la collection Jodani.

Cuivre. Haut. 35 cent., larg. 54 cent.

Planche N. VII,",BO0624_81745
35,33,LE REPOS EN EGYPTE.,"33. LE REPOS EN EGYPTE.

La sainte Famille dans un paysage, et dans le haut, une gloire d'anges. Belle et fine composition.

Cuivre. Haut. 25 cent., larg. 34 cent.",BO0624_81745
36,34,UNE SAINTE.,"34. UNE SAINTE.

Médaillon avec le portrait d'une Sainte martyre, entouré d'une couronne de fleurs et d'insectes. Il provient de monseigneur Romano évêque de Como. Travail très-soigné.

Cuivre, Haut. 40 cent., larg. 30 cent.

## RUTHARD

(CHARLES)",BO0624_81745
37,1666,35. LA CHASSE AU CERF.,"1666.

35. LA CHASSE AU CERF.

Bois. Haut, 32 cent., larg. 40 cent.",BO0624_81745
38,36,LA CHASSE À L'OURS.,"36. LA CHASSE À L'OURS.

Pendant au précédent.

Bois. Haut. 32 cent., larg. 40 cent.",BO0624_81745
39,37,UNE BICHE,"37. UNE BICHE

surprise par sept chiens.

Cuivre. Haut, il cent., larg. Is cent

## PORBUS

(ATTRIBUÉ À FRANÇOIS)

XVII Siècle",BO0624_81745
40,38,PORTRAIT D'HOMME,"38. PORTRAIT D'HOMME

vu à mi-corps. Dans le champ, à gauche; armoiries.",BO0624_81745
41,I,l provient de la collection Brentano Monticilli.,"Il provient de la collection Brentano Monticilli.

Bois. Haut. 44 cent., larg. 33 cent.
## 39. PORTRAIT DE FEMME

vue à mi-corps avec armoiries dans le champ à droite. Pendant du précédent. Tous deux remarquables par la finesse du travail, et par leur conservation.

Bois. Haut. 44 cent., larg. 33 cent.

## KAREL

(DU JARDIN)",BO0624_81745
42,1678,40. UNE FOIRE.,"1678.

40. UNE FOIRE.

Un charlatan entouré d'une foule de curieux. Tableau d'une très-riche composition, et un des meilleurs ouvrages de la manière italienne de ce peintre. A gauche on voit le monogramme de l'auteur.

Toile, Haut. 58 cent., larg. 82 cent.

## SNAYERS

(PIERRE)",BO0624_81745
43,1593,1663.,1593-1663.,BO0624_81745
44,4,I. UN COMBAT.,"4I. UN COMBAT.

Des guerriers à pied et à cheval se battent sur une colline. Sur une pierre, à gauche, on lit: PETER. SNAYERS. I637, et sur la jambe gauche de derrière d'un cheval blanc on y voit le monogramme du peintre.

Bois. Haut. §2 cent., larg. 75 cent.
## FRANCK

(FRANÇOIS LE JEUNE)",BO0624_81745
45,1581,1642.,1581-1642.,BO0624_81745
46,42,L'ADORATION DU VEAU D'OR. 1719.,"42. L'ADORATION DU VEAU D'OR.

Dans un paysage, plusieurs figures dansent autour de l'idole, d'autres sont assises à une table; à gauche, un grand dignitaire sur un trône recevant de riches présents.

Bois. Haut. 60 cent., larg. o9 cent.

## BLOEMEN

(PIERRE VAN) 1657-1719.",BO0624_81745
47,43,UNE HALTE DE CAVALIERS.,"43. UNE HALTE DE CAVALIERS.

Sur la couverture d'un des chevaux on y voit le monogramme du peintre.

Toile. Haut. 45 cent., larg. s7 cent

## CUYP

(ATTRIBUÉ À ALBERT)",BO0624_81745
48,44,SUJET CHAMPÊTRE.,"44. SUJET CHAMPÊTRE.

Deux bœufs, un debout, l'autre couché et une brebis gardés par un berger. À droite, des plantes et une cabane en

Bois. Haut. 27 cent., larg. 35 cent.

paille.",BO0624_81745
49,47,PAYsAGE,"47. PAYsAGE

avec des ruines et des figures. Tableau tres-fin. Bois. Haut. 20 cent., larg. 24 cent

## MEEL

(JEAN)",BO0624_81745
50,1599,45. PAYSAGE AVEC DES ANIMAUX.,"1599.

45. PAYSAGE AVEC DES ANIMAUX.

Au pied d'un rocher on voit des brebis et des bœufs au pâturage gardés par un berger et une bergère, plus loin, un paysan chargeant un cheval: et dans le fond, deux autres hommes dont l'un à pied, et l'autre à cheval.

Toile, Haut, 48 cent., larg. 60 cent.

## AVONT

(PIERRE VAN)",BO0624_81745
51,1619,46. LE REPOS EN EGYPTE.,"1619.

46. LE REPOS EN EGYPTE.

La Vierge avec l'Enfant sur ses genoux est assise sur un degré au pied d'un tombeau. Deux anges sont en adoration devant l'enfant Jésus, et un troisième est appuyé sur un agneau. À gauche, Saint Joseph faisant abreuver l'âne à un ruisseau, tandis que trois anges jouent autour de la bête. Sur le degré, où est assise la Vierge, on lit: P. V. AVONT.

Bois, Haut. 35 cent., larg. $$ cent.

## POLENBURG

(c. VAN) 1586-1667.",BO0624_81745
52,48,PAYSAGE.,"48. PAYSAGE.

Sur le fond, des collines avec un château: sur le devant, à gauche, un moine, et à droite, des arbres majestueux.

Cuivre, Haut, 21 cent., larg. 29 cent

## BRIL

(ECOLE DE)",BO0624_81745
53,49,PAYSAGE,"49. PAYSAGE

représentant une forêt avec des arbres de grande dimension et dans le fond un lac.

Cuivre, Haut. 10 cent., larg. 13 cent.

## BOUT

(PIERRE)",BO0624_81745
54,1687,50. PaYsaGE,"1687.

50. PaYsaGE

avec groupe de bergers et dans les airs un ange qui leur annonce la naissance de N. S. Sur le tronc d'un arbre on voit la signature du peintre: P. BOUT. AN. 1687.

plus remarquables de cet artiste.

Ce tableau d'une exécution parfaite, est une des œuvres bois. haut. 34 centes larg. 27 cent

## BRIL

(PAUL)",BO0624_81745
55,1556,1626.,1556-1626.,BO0624_81745
56,5,I. PAYSAGE.,"5I. PAYSAGE.

Halte de guerriers romains, sur le bord d'un fleuve. Signé à droite: G. HOET.

Bois. Haut. 32 cent., larg. 39 cent.

## ROMBOUTS

XVII Siècle.",BO0624_81745
57,52,PAYSAGE. 1606,"52. PAYSAGE.

Bergers et brebis. En bas, à gauche, la signature du peintre.

Bois, Haut. 41 cent., larg. 68 cent.

## MANDER

(CHARLES VAN) 1548-1606",BO0624_81745
58,53,LE MASSACRE DES INNOCENTS. 1733•,"53. LE MASSACRE DES INNOCENTS.

Tableau de riche et belle composition. Signé à droite, sur un piédestal de granit: K. MANDER 1600. FE.

Bois. Haut. 78 cent., larg. i m., 70 cent.

## HOET

(GÉRARD) 1648-1733•
## QUERFURT

(AUGUSTUS)",BO0624_81745
59,54,CHASSE AU FAUCON.,"54. CHASSE AU FAUCON.

Un gentilhomme en costume espagnol monté sur un cheval blanc, regarde un paysan qui est en train d'arranger les brides à son cheval. Derrière lui, un chasseur, tenant un faucon dans sa main droite, parle avec un camarade étendu sur le gazon ventre à terre. Dans le fond, à droite, un villageois sonnant du cor. Chiens en repos, etc.

Signé à droite: A. Q.

Bois, Haut. 19 cent., larg. 24 cent. Planche N. VIII.",BO0624_81745
60,55,PENDANT AU PRÉCÉDENT.,"55. PENDANT AU PRÉCÉDENT.

Un gentilhomme en costume espagnol, descendu de son cheval, est en train de lier son soulier et parle avec un autre personnage à cheval.

Ces deux tableaux proviennent de la collection Albani Castelbarco. Bout et Boudewyns.

Planche N. VIII.",BO0624_81745
61,56,PAYSAGE AVEC FIGURES.,"56. PAYSAGE AVEC FIGURES.

Bois. Haut. 14 cent., larg, 22 ceut.

## POEL

(EGBERT VAN DER)",BO0624_81745
62,1661,57. INTÉRIEUR D'UNE CABANE.,"1661.

57. INTÉRIEUR D'UNE CABANE.

Sur le devant, des animaux différents et dans le fond, un berger se réchauffant devant un foyer. Signé E. V. D. P. 166I.

bois, Haut. 30 cent., larg. 40 cent.",BO0624_81745
63,58,PAYSAGE,"58. PAYSAGE

avec un fleuve gelé sur lequel plusieurs personnages s'amu-

Bois. Haut, 23 cent., larg. 19 cent.

sent à patiner.",BO0624_81745
64,59,PENDANT AU PRÉCÉDENT.,59. PENDANT AU PRÉCÉDENT.,BO0624_81745
65,60,L'AVARE ET LA MORT.,"60. L'AVARE ET LA MORT.

Ce tableau provient de la collection Curier.

Bois. Maut. I6 cent., larg. 13 cent.

## Ecole Allemande",BO0624_81745
66,6,"I. PORTRAIT DE GASPARE MEYER, conseiller mort en l'année 1595.","- 6I. PORTRAIT DE GASPARE MEYER, conseiller mort en l'année 1595.

Bois, Haut. 12 cent., larg. 9 cent.",BO0624_81745
67,62,"PORTRAIT DE JEAN WEGMAN, gouverneur de Zurich et ambassadeur à Frauenfeld en 1555.","62. PORTRAIT DE JEAN WEGMAN, gouverneur de Zurich et ambassadeur à Frauenfeld en 1555.

Bois. Haut. 12 cent., larg. 9 cent

## Ecole Flamande

Cuivre. Haut. I1 cent., larg. 14 cent",BO0624_81745
68,63,MARINE.,"63. MARINE.

## INCONNUS

XVIII Siècle.",BO0624_81745
69,64,UN ARRACHEUR DE DENTS.,"64. UN ARRACHEUR DE DENTS.

Bois. Haut. 15 cent., larg, 12 cent.",BO0624_81745
70,65,PoRTRAIT.,"65. PoRTRAIT.

Une Femme tenant dans ses mains une lettre.

Bois, Haut. 32 cent., larg. 26 cent.",BO0624_81745
71,66,TRYPTIQUe.,"66. TRYPTIQUe.

Au milieu, le Christ déposé dans le tombeau, à gauche et à droite, la Madone et la Madeleine.

Bois. Haut. 30 cent., larg. 45 cent.",BO0624_81745
72,67,PORTRAIT.,"67. PORTRAIT.

Demi-figure d'un gentilhomme cuirassé (manière de Rem-

Toile. Haut, 35 cent., larg. So cent, brandt).",BO0624_81745
73,68,PAYSAGE AVEC FIGURES.,"68. PAYSAGE AVEC FIGURES.

Bois, Haut. 40 cent., larg. 50 cent.",BO0624_81745
74,69,"LE SACRIFICE D'ABRAHAM,","69. LE SACRIFICE D'ABRAHAM,

manière de Rembrandt.

Toile. Haut. S5 cent., larg. 46 cent.",BO0624_81745
75,70,PORTRAIT.,"70. PORTRAIT.

Une dame avec un livre dans les mains. En haut, dans le fond à droite, on lit: 4° 1633. ETATIS. 33. R. D. Ganocht en Looft.",BO0624_81745
76,71,UN AVARE.,"71. UN AVARE.

Bois. Haut. 36 cent., larg. 26 cent.

Bois: Haut 23 cent., larg. 16 cent.",BO0624_81745
77,72,PORTRAIT D'UNE VIEILLE FEMME. Pendant au précédent.,72. PORTRAIT D'UNE VIEILLE FEMME. Pendant au précédent.,BO0624_81745
78,73,SAINT JÉRÔME DANS UNE GROTTE.,"73. SAINT JÉRÔME DANS UNE GROTTE.

Bois. Haut. 27 cent., larg. 36 cent.

Bois. Haut, 25 cent., larg. 31 cent.",BO0624_81745
79,74,L'ANNONCIATION.,74. L'ANNONCIATION.,BO0624_81745
80,75,PoRTRAIT,"75. PoRTRAIT

d'un jeune garçon en habit de moine.

Bois, Haut. 80 cent., larg. 65 cent.",BO0624_81745
81,76,PoRTRAIT PORTRAIT,"76. PoRTRAIT

d'un gentilhomme. En haut dans le coin à droite, on lit :

ETATIS. 55. I603. 78. PORTRAIT

d'un gentilhomme. Œuvre remarquable de cet artiste.

Bois. Haut. 40 cent., larg. 32 cent. Planche Mer

Bois, Haut. 48 cent., larg. 45 cent.",BO0624_81745
82,77,LE MASSACRE DES INNOCENTS.,"77. LE MASSACRE DES INNOCENTS.

Ésquisse en grisaille.

Bois. Haut. 68 cent., larg. 73 cent.

## RAVENSTEIN

(JEAN)",BO0624_81745
83,1580,1657.,"1580-1657.
## Ecole Espagnole

## INGONNUS

XVII Siècle.",BO0624_81745
84,79,SAINT JEAN BAPTISTE puisant de l'eau.,"79. SAINT JEAN BAPTISTE puisant de l'eau.

Bois. Haut. 57 cent., larg. os cent",BO0624_81745
85,80,PoRTRAIT,"80. PoRTRAIT

d'un cavalier.

Loile, Haut. 23 cent., larg, 17 cent

<!-- image -->
## MINIATURES
<!-- image -->

## MINIATURES",BO0624_81745
86,8,I. INITIALE avec un Saint. Miniature sur parchemin. Cadre en,"- 8I. INITIALE avec un Saint. Miniature sur parchemin. Cadre en
- bois noir.",BO0624_81745
87,82,"GRANDE INITIALE avec Saint François entouré d'anges jouant des instruments de musique, sur fond bleu. Au dessus de l'initiale le Père Eternel et des anges. Cadre en bois noir.","82. GRANDE INITIALE avec Saint François entouré d'anges jouant des instruments de musique, sur fond bleu. Au dessus de l'initiale le Père Eternel et des anges. Cadre en bois noir.",BO0624_81745
88,83,"CINQ MINIATURES sur parchemin dans trois cadres en bois noir; · la Nativité, l'Adoration des Mages, le Couronnement de la Vierge, Saint Luc et Saint Mathieu.","83. CINQ MINIATURES sur parchemin dans trois cadres en bois noir; · la Nativité, l'Adoration des Mages, le Couronnement de la Vierge, Saint Luc et Saint Mathieu.",BO0624_81745
89,84,DEUX MINIATUREs sur parchemin représentant deux enterrements. Cadres noirs.,84. DEUX MINIATUREs sur parchemin représentant deux enterrements. Cadres noirs.,BO0624_81745
90,85,"INITIALE en miniature sur parchemin, au milieu, on voit David qui joue du violon, et le Père Eternel dans une gloire d'anges. Cadre noir.","85. INITIALE en miniature sur parchemin, au milieu, on voit David qui joue du violon, et le Père Eternel dans une gloire d'anges. Cadre noir.",BO0624_81745
91,86,INITIALe en miniature sur parchemin. Au milieu un Pape sur un trône au pied duquel sont assis cing savants. Cadre noir.,86. INITIALe en miniature sur parchemin. Au milieu un Pape sur un trône au pied duquel sont assis cing savants. Cadre noir.,BO0624_81745
92,87,"MINIATURE sur parchemin représentant la Madone avec l'Enfant sur ses genoux. A côté, saint Laurent et sainte Agnès. Dans le fond, paysage et architecture. Ouvrage italien très-fin du XVI siècle.","87. MINIATURE sur parchemin représentant la Madone avec l'Enfant sur ses genoux. A côté, saint Laurent et sainte Agnès. Dans le fond, paysage et architecture. Ouvrage italien très-fin du XVI siècle.",BO0624_81745
93,88,"INITIALE en miniature sur parchemin. Au milieu, l'Ascension. Cadre noir.","88. INITIALE en miniature sur parchemin. Au milieu, l'Ascension. Cadre noir.",BO0624_81745
94,89,MINIATURE sur parchemin représentant le massacre des in- nocents. Cadre noir avec des ornements en bronze.,89. MINIATURE sur parchemin représentant le massacre des in- 4. nocents. Cadre noir avec des ornements en bronze.,BO0624_81745
95,90,"INITIALE en miniature sur parchemin: au milieu, la demi-figure","90. INITIALE en miniature sur parchemin: au milieu, la demi-figure",BO0624_81745
96,6,d'un saint. Cadre noir.,6. d'un saint. Cadre noir.,BO0624_81745
97,7,"9I. INITIALE en miniature sur parchemin. Au milieu, saint Jean. Cadre noir.","7. 9I. INITIALE en miniature sur parchemin. Au milieu, saint Jean. Cadre noir.",BO0624_81745
98,92,"GRANDE INITIALE en miniature sur parchemin, au milieu est représentée la Résurrection du Christ. Cadre noir et en partie doré.","92. GRANDE INITIALE en miniature sur parchemin, au milieu est représentée la Résurrection du Christ. Cadre noir et en partie 9. doré.",BO0624_81745
99,93,"INITIALE en miniature sur parchemin. Au milieu, Saint Pierre et Saint Paul. Cadre noir.","93. INITIALE en miniature sur parchemin. Au milieu, Saint Pierre 11. et Saint Paul. Cadre noir.",BO0624_81745
100,94,INITTALE en miniature sur parchemin avec le Père Eternel au milieu. Cadre noir.,94. INITTALE en miniature sur parchemin avec le Père Eternel 13. au milieu. Cadre noir.,BO0624_81745
101,95,GRANDE INITIALE en miniature sur parchemin. Au milieu Dieu le Père entouré de Chérubins. Cadre noir.,95. GRANDE INITIALE en miniature sur parchemin. Au milieu Dieu le Père entouré de Chérubins. Cadre noir.,BO0624_81745
102,96,GRANDE INITIALE en miniature sur parchemin: au milieu Saint Paul qui dicte l'épître à un de ses disciples. Cadre noir.,96. GRANDE INITIALE en miniature sur parchemin: au milieu Saint Paul qui dicte l'épître à un de ses disciples. Cadre noir.,BO0624_81745
103,97,"GRANDE INITIALE en miniature sur parchemin. Au milieu, la Madone qui adore l'enfant Jésus et deux anges jouant des instruments de musique. Cadre noir, en partie doré.","97. GRANDE INITIALE en miniature sur parchemin. Au milieu, la Madone qui adore l'enfant Jésus et deux anges jouant des 17. instruments de musique. Cadre noir, en partie doré.
SCULPTURES
<!-- image -->

## SCULPTURES

## Sculptures en marbre

XIV-XVI Siècle.",BO0624_81745
104,98,"DEMI-FIGURE DE FEMME représentant Elisabeth Bianchini Viziani de l'année I589, ainsi qu'on le voit écrit au bas à gauche du marbre. Cet ouvrage, de Lazzaro Cassari, sculpteur Bolognais, porte sa signature. Il est d'une finesse et d'une vérité extraordinaire et fut cité par Paul Mantz dans l'article: Exposition rétrospective de Milan. Gazette des Beaux Arts","98. DEMI-FIGURE DE FEMME représentant Elisabeth Bianchini Viziani de l'année I589, ainsi qu'on le voit écrit au bas à gauche du marbre. Cet ouvrage, de Lazzaro Cassari, sculpteur Bolognais, porte sa signature. Il est d'une finesse et d'une vérité extraordinaire et fut cité par Paul Mantz dans l'article: Exposition rétrospective de Milan. Gazette des Beaux Arts

Le pendant de cette pièce, représentant Pompée Viziani, fils d'Elisabeth Bianchini Viziani, illustre historien de Bologne, année 1872, deuxième période, Tom. 6, pag. 461.

se trouve dans le musée de cette ville.

aV siècle. Haut. o0 cent. Lanche N. 2.",BO0624_81745
105,99,BUSTE D'ANTINOÜS. Belle reproduction d'un marbre romain.,"99. BUSTE D'ANTINOÜS. Belle reproduction d'un marbre romain.

XVII Siècle. Haut. 80 cent",BO0624_81745
106,100,"HAUT-RELIEr, représentant la Piété. Très-bel ouvrage, pro-","100. HAUT-RELIEr, représentant la Piété. Très-bel ouvrage, pro-",BO0624_81745
107,2,bablement d'Augustin Busti dit le Bambaja.,"2. bablement d'Augustin Busti dit le Bambaja.

XV Siècle. Haut. 30 cent., larg. 26 cent. Planche N. XI.",BO0624_81745
108,I,"OI. STATUETTE d'un guerrier. Œuvre d'Augustin Busti dit le Bambaja. Fragment du fameaux monument érigé à Gaston de Foa. Ouvrage d'une grande finesse. Il manque de la main gauche, et des extrémités des doigts de la main droite.","- IOI. STATUETTE d'un guerrier. Œuvre d'Augustin Busti dit le Bambaja. Fragment du fameaux monument érigé à Gaston de Foa. Ouvrage d'une grande finesse. Il manque de la main gauche, et des extrémités des doigts de la main droite.

XV Siècle. Haut, 70 cent.",BO0624_81745
109,102,BAS-RELIEF représentant la Vierge qui adore l'enfant Jésus.,"102. BAS-RELIEF représentant la Vierge qui adore l'enfant Jésus.

XV Siècle. Haut. 22 cent., larg, 28 cent. Planche N. XII.",BO0624_81745
110,103,STATUETTE représentant Saint Jean Baptiste. Ouvrage de bonne exécution attribué à Antoine Amédée de Pavie.,"103. STATUETTE représentant Saint Jean Baptiste. Ouvrage de bonne exécution attribué à Antoine Amédée de Pavie.

XV Siècle. Haut. 47 cent. Planche N. XII",BO0624_81745
