index,num,title,text,catalogue_id
32,34,Cane in ferma.,"34. Cane in ferma.

Lela. Alt. 0.07, largn. 0.00.

- 34 bis. Cane in ferma. Tela pendant al precedente.

## QUERFURT

(AUGUST., 1606-1761).",BO0624_81749
33,35,"Una zebra assalita da due tigri. Fondo a paesaggio. ela. Alt. 0.82, Iargh. 0.71.","35. Una zebra assalita da due tigri. Fondo a paesaggio. 1ela. Alt. 0.82, Iargh. 0.71.

## MENGS

(RAFFAELE, 1728-1779).",BO0624_81749
34,36,Ritratto di un giovane suonatore di violoncello.,"36. Ritratto di un giovane suonatore di violoncello.

Tela. Alt. 0.56, largh. 0.49.

## Scuola spagnuola.

## RIBERA

(Detto lo SPAGNOLETTO, 1588-1656).",BO0624_81749
35,37,Il Dio Pane che insegue la ninfa Liringa in riva ad uno stagno.,"37. Il Dio Pane che insegue la ninfa Liringa in riva ad uno stagno.

Tela. Alt. 0.97, largh. 0,74.",BO0624_81749
36,38,Giobbe sul letamaio accostato da due suoi amici. A destra le iniziali G. R.,"38. Giobbe sul letamaio accostato da due suoi amici. A destra le iniziali G. R.

## ZURBARAN

(FRANCESCO, attribuito, 1598-1662)",BO0624_81749
37,39,San Francesco che riceve le stimmate. NCOGNITO,"39. San Francesco che riceve le stimmate.

Tela. Alt. 0.32, largh. 0.20. ## INCOGNITO

(Secolo xvII).",BO0624_81749
38,40,"Un pezzente. Busto. Senza cornice. Tela, Alt. 0.72, largh. 0.54-","40. Un pezzente. Busto. Senza cornice. Tela, Alt. 0.72, largh. 0.54-

## Scuola francese.

## CLOUET

(JANET, attribuito, 1500-1572).",BO0624_81749
39,41,Ritratto di Maria Stuarda. Busto. Senza cornice.,"41. Ritratto di Maria Stuarda. Busto. Senza cornice.

Tavola. Alt. 0.52, largh. 0.40.

## SCHUPPEN

(GIACOBBE VAN, allievo di N. LARGILLIÉRE, I669-1751).",BO0624_81749
40,42,"Ritratti di una famiglia. Gruppo di 4 figure, di cui una che suona la ghitarra, l'altra in ricco costume di Luigi XIV e una ragazza che danza. Tela, firmato: Jacobus Van Schuppen. Pinxit, 1703. Tela, Alt. 0.95, largh. 1.28. NCOGNITI","42. Ritratti di una famiglia. Gruppo di 4 figure, di cui una che suona la ghitarra, l'altra in ricco costume di Luigi XIV e una ragazza che danza. Tela, firmato: Jacobus Van Schuppen. Pinxit, 1703. Tela, Alt. 0.95, largh. 1.28. ## INCOGNITI

(Secolo xVII).",BO0624_81749
41,43,Ritratto d'un giovane principe di Casa Savoja; mezza figura con armatura e collare dell'Annunciata.,"43. Ritratto d'un giovane principe di Casa Savoja; mezza figura 2. con armatura e collare dell'Annunciata.

Tela. Alt. 0.64, largh. 0.53.

Tela. Alt. 1.26, largh. I.40,",BO0624_81749
42,44,Interno di una stalla.,"44. Interno di una stalla.

## RIGAUD

(HYACIUTHE, I659-1743).",BO0624_81749
43,45,Ritratto di Luigi XVIII a mezza figura.,"45. Ritratto di Luigi XVIII a mezza figura.

Tela. Alt. 0.80, largh. 0.64

Lela. Alt. 0.39, largh. 0.20

(Secolo xIx).

- Bozzetto.",BO0624_81749
44,46,Paesaggio.,"46. Paesaggio.

## Scuola bisantina.",BO0624_81749
45,47,Madonna col Bambino. Fondo d'oro. Senza cornice.,"47. Madonna col Bambino. Fondo d'oro. Senza cornice.

lavola. Alt. 0.04, largh. 0.51",BO0624_81749
46,48,S. Michele Arcangelo. Dipinto su fondo oro.,"48. S. Michele Arcangelo. Dipinto su fondo oro.

Tavola. Alt. 0.36, largh. 0.28.",BO0624_81749
47,49,"La Natività. Questo dipinto è molto interessante per le numerose figure e per il fondo di paesaggio. Il paesaggio è già eseguito nella maniera toscana del secolo xv, mentre che le figure sono ancora di stile bisantino. N COGNITO","49. La Natività. Questo dipinto è molto interessante per le numerose figure e per il fondo di paesaggio. Il paesaggio è già eseguito nella maniera toscana del secolo xv, mentre che le figure sono ancora di stile bisantino.

Tavola. Alt. 0,57, largh. 0.78.

## Scuola toscana. ## IN COGNITO

(Secolo xv)",BO0624_81749
48,50,La Madonna addolorata.,"50. La Madonna addolorata.

Tela. Alt. 0.52, largh. 0.46

lavola. Alt. 0.52, 1arg1, 0.33
- cedente.

## SALVIATI

(FRANCESCO RossI, detto, 1510-1563).",BO0624_81749
49,51,"Giovin donna in costume romano che travasa del nettare. Tavola. Alt. 0.73, largh. 0.57.","51. Giovin donna in costume romano che travasa del nettare. Tavola. Alt. 0.73, largh. 0.57.

## ALLORI

(AUGUSTO detto BRONZINO, 150I-1572).",BO0624_81749
50,52,"Ritratto di Eleonora di Toledo in ricco costume fiorentino,","52. Ritratto di Eleonora di Toledo in ricco costume fiorentino,

Tavola. Alt. 0.84, largh. 0.64.

- mezza figura.

## Scuola romana.

## VASARI

(GIORGIO, I512-1574).",BO0624_81749
51,53,"Gruppo allegorico. La Giustizia, la Gloria e la Libertà.","53. Gruppo allegorico. La Giustizia, la Gloria e la Libertà.

Tavola. Alt. 0.53, largh. 0.43.

## PIETRO DA CORTONA

(BERETTINI, 1596-1669).",BO0624_81749
52,54,Giuseppe che si fa riconoscere da suoi fratelli.,"54. Giuseppe che si fa riconoscere da suoi fratelli.

Tela. Alt. 1.19, largh. 1.70.

- 54 bis. Rebecca data in isposa a Giacobbe. Tela pendant al pre-

## Scuola padovana.

MANTEGNA (Maniera del) (Secolo xv).",BO0624_81749
53,55,Madonna col Bambino.,"55. Madonna col Bambino.

Tavola. Alt. 0.67, largh. 0.45.",BO0624_81749
54,56,S. Bernardino. Busto di profilo a sinistra. NCOGNITO,"56. S. Bernardino. Busto di profilo a sinistra.

Tavola. Alt. 0.38, largh. 0.29. ## INCOGNITO

(Secolo xv).",BO0624_81749
55,57,S. Pietro martire.,"57. S. Pietro martire.

Tavola. Alt. 0.95, largh. 0.64.

## Scuola veneziana.

## CATENA

(VINCENZO, attribuito, 1531).",BO0624_81749
56,58,La circoncisione. Gruppo di molte figure con fondo a,"58. La circoncisione. Gruppo di molte figure con fondo a

Tela. Alt. 0.78, largh. 1.14.

- paesaggio. Buonissima conservazione.

## BISSOLO

(PIETRO FRANCESCO, scuola di GIOv. BELLINI, I530).",BO0624_81749
57,59,"La Madonna col Bambino, S. Caterina e S. Agostino. Dietro della S. Caterina, veduta di bel paesaggio.","59. La Madonna col Bambino, S. Caterina e S. Agostino. Dietro della S. Caterina, veduta di bel paesaggio.

Tela. Alt. 0.03, larghi. t10

## TINTORETTO

(GIACOMO ROBUSTI, I512-1594).",BO0624_81749
58,60,"La deposizione della croce. Gruppo formato da Cristo morto sostenuto dalla Vergine e da un angelo, con S. Giovanni e la Maria Maddalena. Lavoro interessante ed in perfetta conservazione. Tela. Alt. 1.26, largh. 1,64.","60. La deposizione della croce. Gruppo formato da Cristo 2. morto sostenuto dalla Vergine e da un angelo, con S. Giovanni e la Maria Maddalena. Lavoro interessante ed in perfetta conservazione. Tela. Alt. 1.26, largh. 1,64.

ean Tavola 1.
## PAOLO VERONESE

PAOLO CALIARI, detto, 1528-1588).",BO0624_81749
59,61,Ritratto di un pittore (busto). Affresco su muro segato.,"61. Ritratto di un pittore (busto). Affresco su muro segato.

All. 0.43, 1A121. 0.37

(Secolo xvI).",BO0624_81749
60,62,L'adorazione dei pastori. NCOGNITO,"62. L'adorazione dei pastori.

Tela su tavola. Alt. 0.59, largh. 0.4t. ## INCOGNITO

(Secolo xvI).",BO0624_81749
61,63,"Madonna col Bambino in grembo, S. Giovannino e S. Caterina. Ricca cornice.","63. Madonna col Bambino in grembo, S. Giovannino e S. Caterina. Ricca cornice.

## PIAZZETTA

(GIOV. BATTA, 1683-1754).",BO0624_81749
62,64,Eleazar e Rebecca al pozzo. Bellissima opera,"64. Eleazar e Rebecca al pozzo. Bellissima opera

Tela. Alt. 1.02, largh. 1.37. Vedi Tavola II.

- di perfetta conservazione.
- 64 bis. Giuditta colla spada alla mano implora dal cielo il coraggio di compire la sua missione. A sinistra Oloferne addormentato. Tela pendant alla precedente.

## TIEPOLO

(LORENZO - Secolo xVII-XVIII).",BO0624_81749
63,65,Gesù coronato di spini.,"65. Gesù coronato di spini.

Tavola, Alt. 0.59, largh. 0.42.",BO0624_81749
64,66,Gesù al Calvario che cade sotto la croce. Tavola pendant alla precedente.,"66. Gesù al Calvario che cade sotto la croce. Tavola pendant alla precedente.

Tavola. Alt. 0.34, largh. 0.28.
## Scuola lombarda.

## LEONARDO (Maniera di)

(Secolo xv-xvI).",BO0624_81749
65,67,La Madonna che adora il Bambino posato su di un para- petto. Da una finestra si vede un fondo a paesaggio con due figure di donne nude in adorazione.,"67. La Madonna che adora il Bambino posato su di un para- 2. petto. Da una finestra si vede un fondo a paesaggio con due figure di donne nude in adorazione.

Tavola. Alt. 0.55, largh. 0.43.

## LUINI

(BERNARDINO, 1460-1535).",BO0624_81749
66,68,"La Natività. La Madonna con S. Giuseppe, S. Caterina e S. Antonio in adorazione del Bambino. Fondo a paesaggio. Nello zoccolo avvi la data e l'iscrizione seguente :","68. La Natività. La Madonna con S. Giuseppe, S. Caterina e S. Antonio in adorazione del Bambino. Fondo a paesaggio. 2. Nello zoccolo avvi la data e l'iscrizione seguente :

<!-- image -->

Questo affresco, riportato su tavola, esisteva anticamente in Locarno nella casa Basilieri.

Alt. 1.78, largh. 1.24. Vedi Tavola III.

## GIANPETRINO (Maniera del)

(Secolo xvI).",BO0624_81749
67,69,Cristo che porta la croce.,"69. Cristo che porta la croce.

## PROCACCINO

(GIULIO CESARE, 1548-1626).",BO0624_81749
68,70,La deposizione. Bozzetto. NCOGNITO,"70. La deposizione. Bozzetto.

lavola. Alt. 0.05, largh. 0.45

Tela. Alt. 0.73, largh. 0.60 ## INCOGNITO

(Secolo XVII).",BO0624_81749
69,71,Giovine gentiluomo in ricco costume. Figura intera in piedi. Appoggiato ad un cancello del quale si scorge in lonta- nanza un paesaggio.,"71. Giovine gentiluomo in ricco costume. Figura intera in piedi. Appoggiato ad un cancello del quale si scorge in lonta- 2. nanza un paesaggio.

Tela. Alt. 2.05, largh. 1.36.

## CRESPI (Maniera del)

(GIO. BATTISTA, 1557-1633).",BO0624_81749
70,72,Busto d'uomo. Studio dal vero. Senza cornice.,"72. Busto d'uomo. Studio dal vero. Senza cornice.

Tavola. Alt. 0.42, largh. 0.36.

## LONDONIO

(FRANCESCO, 1723-1783).",BO0624_81749
71,73,"Soggetto pastorizio, con fondo di paesaggio.","73. Soggetto pastorizio, con fondo di paesaggio.

Tela. Alt. 0.96, largh. 0.78.

## BERTINI

(GIUSEPPE, prof. comm., vivente).",BO0624_81749
72,74,La Madonna col Bambino in grembo. Disegno a carbon- cino entro cornice dorata e vetro.,"74. La Madonna col Bambino in grembo. Disegno a carbon- 2. cino entro cornice dorata e vetro.

Cartone. Alt. 0.78, largh. 0.59.

## SCROSATI

(Secolo xIX).",BO0624_81749
73,75,Frutta. Trancio di cocomero. Firmato e datato 1867. bis. Uva su di un piatto. Firmato e datato 1868.,"75. Frutta. Trancio di cocomero. Firmato e datato 1867.

Tela. Alt. 0.20, largh. 0.29. 75 bis. Uva su di un piatto. Firmato e datato 1868.

Tela. Alt. 0.25, largh. 0.34.",BO0624_81749
74,76,Natura morta. Cartone firmato e datato 1865. NCOGNITO,"76. Natura morta. Cartone firmato e datato 1865.

Cartone. Alt. 0.28, largh. 0.12

- 76 bis. Natura morta. Pendant al precedente. ## INCOGNITO

(Milanese contemporaneo).",BO0624_81749
75,77,"Carlo V che raccoglie il pennello caduto a Tiziano. Abbozzo. Tela. Alt. 0.33, largh. 0.45.","77. Carlo V che raccoglie il pennello caduto a Tiziano. Abbozzo. Tela. Alt. 0.33, largh. 0.45.

## Scuola ferrarese.

GAROFOLO (Maniera del)

(Secolo XvI).",BO0624_81749
76,78,L'assunzione di M. V.,"78. L'assunzione di M. V.

Tavola centinata di alabastro. Alt. 0.87, largh. o.6I.

## Scuola bolognese.

## CARAVAGGIO

(MICHELANGELO AMERIGHI, 1569-1609).",BO0624_81749
77,79,Il suonatore. Mezza figura. L PRETE GENOVESE,"79. Il suonatore. Mezza figura.

Tela. Alt. 0.70, largh. 0.56.

## Scuola genovese. IL PRETE GENOVESE

(BERNARDO STROzZI, detto, 158I-I644).",BO0624_81749
78,80,Martire cristiana a due terzi di figura.,"80. Martire cristiana a due terzi di figura.

lela. Alt. 1.00. laroh. 0.86.
## Scuola napoletana.

## SALVATOR ROSA

( I614-1673).",BO0624_81749
79,81,Paesaggio montuoso di bellissimo effetto con torrente ed un ponte. Numerose macchiette ed animali. Bellissima cornice antica in legno intagliato e dorato.,"81. Paesaggio montuoso di bellissimo effetto con torrente ed un ponte. Numerose macchiette ed animali. Bellissima 2. cornice antica in legno intagliato e dorato.

Tela. Alt. 0.59, lungh. 0.83.",BO0624_81749
80,82,Prigioniero condotto ad un capitano sul campo di battaglia. NCOGNITI,"82. Prigioniero condotto ad un capitano sul campo di battaglia. ## INCOGNITI

(Secolo xvII).",BO0624_81749
81,83,Il trionfo della religione con S. Ignazio di Lojola.,83. Il trionfo della religione con S. Ignazio di Lojola.,BO0624_81749
82,84,L'avaro. Mezza figura.,84. L'avaro. Mezza figura.,BO0624_81749
83,3,"Tela. Alt. 0.71, largh. 0.60.","3. Tela. Alt. 0.71, largh. 0.60.

Tela. Alt. 0.94, largh. 1.30.

Tela. Alt. 0.95, largh. 0.74.

## Scuole diverse.",BO0624_81749
84,I,NCOGNITI,## INCOGNITI,BO0624_81749
85,85,Ritratto di Donna Laura del Petrarca. Secolo xv.,"85. Ritratto di Donna Laura del Petrarca. Secolo xv.

Tavola. Alt. 0.45, largh. 0.32.",BO0624_81749
86,86,"Un vecchio seduto. Secolo xvIII. Tela. Alt. 0.27, largh. 0.40.","86. Un vecchio seduto. Secolo xvIII. Tela. Alt. 0.27, largh. 0.40.",BO0624_81749
87,87,"Marina. Secolo xIx. Cartone. Alt. 0.27, largh. 0.4I.","87. Marina. Secolo xIx. Cartone. Alt. 0.27, largh. 0.4I.",BO0624_81749
88,88,"Paesaggio alpestre. Secolo xIX. Tavola, Alt. 0.21, largh. 0.30.","88. Paesaggio alpestre. Secolo xIX. Tavola, Alt. 0.21, largh. 0.30.
<!-- image -->

## MAIOLICHE E PORCELLANE",BO0624_81749
89,89,"Vaso con coperchio per fiori in porcellana di Sassonia, de- corato a fiori policromi. Epoca del punto.","89. Vaso con coperchio per fiori in porcellana di Sassonia, de- 2. corato a fiori policromi. Epoca del punto.",BO0624_81749
90,90,"Tazza da brodo con coperchio e piatto in porcellana, de- corata a fiori policromi.","90. Tazza da brodo con coperchio e piatto in porcellana, de- 4. corata a fiori policromi.",BO0624_81749
91,91,Tre medaglioni in bistugio di Wegwood con figurine a rilievo bianche su fondo turchino.,91. Tre medaglioni in bistugio di Wegwood con figurine a rilievo bianche su fondo turchino.,BO0624_81749
92,92,Due statuette in porcellana del Giappone colorata.,92. Due statuette in porcellana del Giappone colorata.,BO0624_81749
93,93,"Tazza e sottotazza in porcellana di Sassonia, decorata a fiori policromi. Fabbrica Marcolini.","93. Tazza e sottotazza in porcellana di Sassonia, decorata a 8. fiori policromi. Fabbrica Marcolini.",BO0624_81749
94,94,"Tazza e sottotazza in porcellana di Sassonia, con fiori a rilievo.","94. Tazza e sottotazza in porcellana di Sassonia, con fiori a rilievo.",BO0624_81749
95,95,"Gruppo in porcellana colorata di Sassonia, formato da un orso assalito da due cani.","95. Gruppo in porcellana colorata di Sassonia, formato da un 11. orso assalito da due cani.",BO0624_81749
96,96,"Statuetta di donna in piedi, in porcellana di Sassonia co- lorata.","96. Statuetta di donna in piedi, in porcellana di Sassonia co- 13. lorata.",BO0624_81749
97,97,"Due tazze e sottotazze in porcellana, decorata a paesaggio con cigni.","97. Due tazze e sottotazze in porcellana, decorata a paesaggio 15. con cigni.",BO0624_81749
98,98,Statuetta piccola giapponese in porcellana colorata.,98. Statuetta piccola giapponese in porcellana colorata.,BO0624_81749
99,99,"Tabacchiera in porcellana, con figure ed ornati a rilievo dorati.","99. Tabacchiera in porcellana, con figure ed ornati a rilievo 2. dorati.",BO0624_81749
100,100,"Piatto in porcellana della China, decorata a fiori policromi e oro.","100. Piatto in porcellana della China, decorata a fiori policromi e oro.",BO0624_81749
101,101,"Piatto in porcellana di Ludwigsburg, con figura nel centro e bordo sagomato a vimini.","101. Piatto in porcellana di Ludwigsburg, con figura nel centro 5. e bordo sagomato a vimini.",BO0624_81749
102,102,"Vaso a forma di scimmia con coperchio, formato da un cappello, in porcellana di Noyon.","102. Vaso a forma di scimmia con coperchio, formato da un cappello, in porcellana di Noyon.",BO0624_81749
103,103,Mostro in porcellana gialla della China.,103. Mostro in porcellana gialla della China.,BO0624_81749
104,104,Statuetta,104. Statuetta,BO0624_81749
105,105,"Dieci piattelli per gelati in porcellana, con fiori policromi nel centro e bordo celeste oro. giapponese in porcellana bianca.","105. Dieci piattelli per gelati in porcellana, con fiori policromi nel centro e bordo celeste oro. 10. giapponese in porcellana bianca.",BO0624_81749
106,106,Pesce sopra uno scoglio in porcellana del Giappone.,106. Pesce sopra uno scoglio in porcellana del Giappone.,BO0624_81749
107,107,"Piatti in maiolica di Milanro decorata a fiori policromi, con marca di fabbrica al rovescio.","107. Piatti in maiolica di Milanro decorata a fiori policromi, con marca di fabbrica al rovescio.",BO0624_81749
108,108,"Catinella con bordo sagomato in porcellana del Giappone decorata, con mostro e stemmi diversi policromi.","108. Catinella con bordo sagomato in porcellana del Giappone decorata, con mostro e stemmi diversi policromi.",BO0624_81749
109,109,Piatto grande in maiolica di Lodi decorata in turchino. Cristo e la Samaritana.,109. Piatto grande in maiolica di Lodi decorata in turchino. Cristo e la Samaritana.,BO0624_81749
110,110,"Piatto grande in porcellana del Giappone, decorata a fiori policromi.","110. Piatto grande in porcellana del Giappone, decorata a fiori 16. policromi.",BO0624_81749
111,111,"Vaso a tromba in porcellana del Giappone, decorata a mo- stri marini in rosso su fondo verde. Alt. cent. 0,65.","111. Vaso a tromba in porcellana del Giappone, decorata a mo- 18. stri marini in rosso su fondo verde. Alt. cent. 0,65.",BO0624_81749
112,112,"Piatto grande in maiolica di Lodi, con S. Giovannino nel centro e fiori policromi sul bordo.","112. Piatto grande in maiolica di Lodi, con S. Giovannino nel 20. centro e fiori policromi sul bordo.",BO0624_81749
113,113,"Base per vaso in terraglia giapponese, traforata e decorata a fiori policromi.","113. Base per vaso in terraglia giapponese, traforata e decorata a fiori policromi.",BO0624_81749
114,114,"Piatto in maiolica di Vicenza (detto Lattesino), con figura nel centro, cani, uccello e fiori nel bordo.","114. Piatto in maiolica di Vicenza (detto Lattesino), con figura nel centro, cani, uccello e fiori nel bordo.",BO0624_81749
115,115,"Piatto in maiolica di Lodi, decorata in turchino.","115. Piatto in maiolica di Lodi, decorata in turchino.",BO0624_81749
